# Strom: -0.08 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
527;3214
528;3222
529;3230
530;3299
531;3368
532;3350
533;3332
534;3388
535;3443
536;3422
537;3402
538;3433
539;3464
540;3472
541;3480
542;3480
543;3480
544;3455
545;3430
546;3478
547;3526
548;3499
549;3472
550;3467
551;3462
552;3461
553;3461
554;3436
555;3412
556;3389
557;3366
558;3310
559;3253
560;3216
561;3179
562;3106
563;3034
564;3036
565;3039
566;3006
567;2973
568;2945
569;2918
570;2836
571;2753
572;2738
573;2723
574;2709
575;2696
576;2656
577;2616
578;2598
579;2580
580;2600
581;2621
582;2583
583;2545
584;2570
585;2595
586;2587
587;2579
588;2564
589;2549
590;2526
591;2504
592;2473
593;2441
594;2453
595;2466
596;2431
597;2396
598;2364
599;2333
600;2298
601;2264
602;2206
603;2148
604;2078
605;2008
606;1987
607;1967
608;1872
609;1777
610;1729
611;1681
612;1612
613;1544
614;1497
615;1451
616;1404
617;1357
618;1330
619;1303
620;1263
621;1224
622;1205
623;1186
624;1164
625;1142
626;1117
627;1093
628;1086
629;1080
630;1047
631;1014
632;1017
633;1021
634;992
635;962
636;978
637;993
638;983
639;973
640;947
641;922
642;926
643;930
644;932
645;935
646;922
647;909
648;895
649;882
650;883
651;884
652;898
653;911
654;908
655;906
656;911
657;917
658;925
659;934
660;907
661;881
662;917
663;954
664;948
665;942
666;942
667;943
668;946
669;949
670;960
671;972
672;989
673;1007
674;1031
675;1056
676;1077
677;1098
678;1105
679;1113
680;1146
681;1180
682;1223
683;1267
684;1304
685;1342
686;1393
687;1445
688;1516
689;1588
690;1679
691;1770
692;1829
693;1889
694;2021
695;2153
696;2272
697;2391
698;2493
699;2595
700;2713
701;2832
702;2899
703;2967
704;2965
705;2964
706;2940
707;2916
708;2922
709;2929
710;2916
711;2903
712;2921
713;2940
714;2972
715;3005
716;3088
717;3171
718;3316
719;3462
720;3490
721;3519
722;3571
723;3623
724;3604
725;3585
726;3513
727;3442
728;3302
729;3163
730;3057
731;2952
732;2879
733;2807
734;2765
735;2723
736;2682
737;2641
738;2634
739;2627
740;2586
741;2545
742;2515
743;2485
744;2405
745;2325
746;2183
747;2042
748;1924
749;1806
750;1682
751;1559
752;1456
753;1354
754;1312
755;1271
756;1204
757;1137
758;1118
759;1100
760;1061
761;1022
762;995
763;968
764;962
765;957
766;925
767;893
768;914
769;935
770;937
771;940
772;922
773;903
774;923
775;942
776;935
777;928
778;937
779;947
780;951
781;956
782;972
783;988
784;999
785;1010
786;1026
787;1042
788;1080
789;1118
790;1164
791;1210
792;1289
793;1368
794;1446
795;1525
796;1640
797;1756
798;1893
799;2030
800;2197
801;2364
802;2509
803;2654
804;2752
805;2851
806;2879
807;2908
808;2914
809;2920
810;2953
811;2985
812;2998
813;3010
814;3111
815;3212
816;3285
817;3358
818;3466
819;3575
820;3581
821;3586
822;3492
823;3398
824;3266
825;3134
826;3000
827;2866
828;2798
829;2730
830;2693
831;2657
832;2643
833;2629
834;2555
835;2481
836;2337
837;2194
838;2006
839;1818
840;1677
841;1536
842;1406
843;1276
844;1223
845;1171
846;1126
847;1082
848;1062
849;1042
850;1008
851;974
852;959
853;944
854;953
855;963
856;963
857;962
858;940
859;919
860;943
861;968
862;966
863;965
864;990
865;1015
866;1035
867;1056
868;1089
869;1123
870;1169
871;1215
872;1292
873;1368
874;1494
875;1619
876;1790
877;1961
878;2097
879;2233
880;2372
881;2511
882;2651
883;2791
884;2848
885;2905
886;2961
887;3018
888;3044
889;3071
890;3140
891;3209
892;3267
893;3324
894;3368
895;3412
896;3389
897;3366
898;3220
899;3074
900;2955
901;2837
902;2742
903;2647
904;2607
905;2567
906;2503
907;2439
908;2282
909;2125
910;1964
911;1804
912;1644
913;1484
914;1372
915;1261
916;1195
917;1130
918;1130
