# Strom: -0.34 A
# Magnetfeld: 25 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;612
2;651
3;691
4;730
5;769
6;759
7;748
8;761
9;773
10;828
11;883
12;957
13;1031
14;1038
15;1045
16;1027
17;1010
18;950
19;889
20;866
21;843
22;863
23;884
24;873
25;863
26;831
27;799
28;737
29;675
30;626
31;578
32;527
33;476
34;444
35;412
36;408
37;404
38;420
39;435
40;463
41;492
42;531
43;571
44;630
45;690
46;725
47;761
48;764
49;768
50;773
51;779
52;795
53;811
54;853
55;895
56;971
57;1047
58;1072
59;1098
60;1065
61;1032
62;977
63;921
64;887
65;853
66;862
67;871
68;879
69;888
70;866
71;845
72;793
73;740
74;676
75;613
76;554
77;496
78;476
79;456
80;437
81;418
82;417
83;416
84;435
85;454
86;479
87;504
88;565
89;626
90;660
91;695
92;743
93;791
94;803
95;815
96;806
97;797
98;818
99;838
100;881
101;925
102;983
103;1042
104;1080
105;1119
106;1104
107;1089
108;1032
109;976
110;942
111;908
112;880
113;852
114;885
115;918
116;933
117;948
118;901
119;854
120;812
121;769
122;715
123;661
124;605
125;549
126;519
127;490
128;479
129;468
130;447
131;427
132;436
133;446
134;464
135;483
136;518
137;554
138;594
139;635
140;703
141;770
142;789
143;808
144;821
145;834
146;819
147;805
148;812
149;819
150;865
151;911
152;975
153;1038
154;1091
155;1143
156;1153
157;1162
158;1122
159;1081
160;1022
161;962
162;935
163;908
164;889
165;870
166;911
167;951
168;949
169;946
170;932
171;919
172;867
173;816
174;750
175;684
176;648
177;612
178;574
179;537
180;511
181;484
182;477
183;470
184;470
185;470
186;460
187;450
188;471
189;493
190;533
191;573
192;618
193;663
194;711
195;760
196;791
197;821
198;837
199;854
200;846
201;839
202;834
203;828
204;848
205;868
206;909
207;950
208;1024
209;1099
210;1148
211;1197
212;1190
213;1183
214;1182
215;1182
216;1112
217;1043
218;992
219;941
220;932
221;923
222;924
223;925
224;944
225;964
226;975
227;987
228;992
229;998
230;928
231;858
232;811
233;765
234;710
235;655
236;620
237;585
238;557
239;530
240;511
241;492
242;486
243;480
244;484
245;488
246;493
247;498
248;512
249;525
250;559
251;593
252;633
253;674
254;730
255;787
256;810
257;833
258;860
259;887
260;892
261;897
262;886
263;876
264;884
265;893
266;895
267;898
268;912
269;926
270;998
271;1070
272;1110
273;1151
274;1190
275;1230
276;1236
277;1243
278;1214
279;1185
280;1133
281;1081
282;1050
283;1020
284;988
285;956
286;944
287;933
288;963
289;993
290;1013
291;1033
292;1047
293;1061
294;1032
295;1004
296;949
297;895
298;860
299;826
300;776
301;726
302;694
303;663
304;640
305;617
306;597
307;577
308;555
309;533
310;518
311;502
312;490
313;478
314;490
315;502
316;507
317;513
318;532
319;552
320;583
321;615
322;636
323;657
324;719
325;782
326;813
327;844
328;863
329;883
330;889
331;895
332;937
333;979
334;953
335;928
336;918
337;908
338;910
339;912
340;919
341;926
342;967
343;1008
344;1046
345;1085
346;1149
347;1213
348;1229
349;1244
350;1272
351;1301
352;1281
353;1262
354;1230
355;1199
356;1171
357;1143
358;1102
359;1061
360;1023
361;985
362;965
363;945
364;956
365;967
366;993
367;1020
368;1033
369;1047
370;1069
371;1091
372;1096
373;1101
374;1084
375;1067
376;1022
377;977
378;914
379;852
380;826
381;800
382;763
383;726
384;693
385;660
386;650
387;639
388;615
389;592
390;578
391;564
392;541
393;519
394;532
395;545
396;544
397;542
398;543
399;544
400;538
401;533
402;540
403;548
404;569
405;591
406;605
407;619
408;638
409;657
410;706
411;756
412;785
413;814
414;854
415;894
416;902
417;909
418;937
419;965
420;961
421;958
422;970
423;983
424;974
425;965
426;974
427;984
428;957
429;930
430;949
431;968
432;954
433;941
434;967
435;993
436;1026
437;1059
438;1088
439;1117
440;1142
441;1167
442;1216
443;1266
444;1298
445;1329
446;1339
447;1350
448;1352
449;1354
450;1324
451;1295
452;1274
453;1253
454;1230
455;1208
456;1165
457;1123
458;1087
459;1051
460;1027
461;1004
462;976
463;948
464;946
465;944
466;963
467;983
468;996
469;1009
470;1032
471;1055
472;1087
473;1119
474;1114
475;1110
476;1151
477;1192
478;1154
479;1115
480;1120
481;1125
482;1071
483;1018
484;1004
485;990
486;957
487;924
488;896
489;869
490;861
491;852
492;800
493;748
494;727
495;707
496;700
497;694
498;675
499;656
500;633
501;610
502;605
503;601
504;597
505;593
506;583
507;573
508;572
509;571
510;560
511;549
512;552
513;556
514;545
515;534
516;537
517;540
518;545
519;550
520;547
521;544
522;547
523;550
524;547
525;545
526;551
527;557
528;573
529;589
530;579
531;570
532;590
533;610
534;628
535;646
536;649
537;653
538;681
539;709
540;723
541;736
542;766
543;797
544;815
545;834
546;848
547;861
548;886
549;911
550;926
551;941
552;949
553;957
554;975
555;993
556;1001
557;1009
558;1011
559;1013
560;1021
561;1029
562;1009
563;990
564;988
565;987
566;980
567;974
568;976
569;978
570;963
571;948
572;962
573;977
574;965
575;953
576;950
577;948
578;962
579;976
580;956
581;937
582;940
583;944
584;939
585;934
586;952
587;970
588;965
589;961
590;984
591;1007
592;1009
593;1010
594;1005
595;999
596;1014
597;1030
598;1056
599;1082
600;1097
601;1112
602;1124
603;1136
604;1159
605;1183
606;1198
607;1213
608;1238
609;1263
610;1278
611;1294
612;1303
613;1312
614;1327
