# Strom: -0.01 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
268;660
269;663
270;648
271;633
272;622
273;612
274;610
275;608
276;603
277;598
278;577
279;556
280;565
281;574
282;563
283;553
284;557
285;561
286;562
287;563
288;570
289;578
290;574
291;571
292;576
293;581
294;568
295;555
296;559
297;564
298;551
299;539
300;543
301;548
302;552
303;556
304;564
305;573
306;574
307;575
308;582
309;590
310;583
311;576
312;579
313;582
314;586
315;590
316;580
317;571
318;581
319;592
320;588
321;584
322;602
323;621
324;616
325;611
326;629
327;648
328;636
329;624
330;623
331;622
332;637
333;652
334;658
335;664
336;674
337;685
338;694
339;704
340;708
341;713
342;727
343;741
344;751
345;761
346;770
347;779
348;805
349;830
350;825
351;819
352;844
353;868
354;884
355;901
356;925
357;949
358;967
359;986
360;1020
361;1054
362;1085
363;1116
364;1149
365;1182
366;1201
367;1220
368;1293
369;1366
370;1398
371;1430
372;1487
373;1544
374;1617
375;1691
376;1742
377;1792
378;1868
379;1944
380;2043
381;2143
382;2209
383;2276
384;2348
385;2420
386;2490
387;2560
388;2618
389;2676
390;2731
391;2786
392;2863
393;2941
394;2990
395;3039
396;3076
397;3113
398;3144
399;3176
400;3215
401;3255
402;3226
403;3198
404;3239
405;3280
406;3280
407;3280
408;3259
409;3239
410;3247
411;3255
412;3227
413;3200
414;3152
415;3104
416;3105
417;3107
418;3066
419;3025
420;3028
421;3032
422;3008
423;2984
424;2972
425;2960
426;2945
427;2930
428;2862
429;2794
430;2799
431;2804
432;2795
433;2786
434;2782
435;2778
436;2714
437;2650
438;2622
439;2595
440;2606
441;2618
442;2594
443;2570
444;2555
445;2540
446;2545
447;2550
448;2524
449;2499
450;2491
451;2483
452;2455
453;2428
454;2441
455;2455
456;2430
457;2406
458;2380
459;2355
460;2357
461;2360
462;2359
463;2357
464;2370
465;2382
466;2395
467;2408
468;2360
469;2313
470;2354
471;2395
472;2375
473;2356
474;2362
475;2368
476;2385
477;2401
478;2363
479;2324
480;2348
481;2372
482;2364
483;2355
484;2379
485;2404
486;2427
487;2451
488;2447
489;2442
490;2460
491;2477
492;2474
493;2470
494;2515
495;2559
496;2556
497;2552
498;2575
499;2598
500;2614
501;2630
502;2625
503;2620
504;2651
505;2683
506;2681
507;2679
508;2724
509;2770
510;2795
511;2820
512;2832
513;2844
514;2902
515;2960
516;2974
517;2988
518;3031
519;3073
520;3115
521;3158
522;3170
523;3182
524;3191
525;3201
526;3226
527;3250
528;3271
529;3291
530;3331
531;3370
532;3413
533;3456
534;3480
535;3504
536;3474
537;3445
538;3473
539;3501
540;3502
541;3504
542;3501
543;3497
544;3485
545;3473
546;3481
547;3489
548;3438
549;3388
550;3380
551;3373
552;3324
553;3274
554;3210
555;3146
556;3058
557;2970
558;2889
559;2809
560;2743
561;2677
562;2575
563;2473
564;2416
565;2359
566;2236
567;2112
568;2068
569;2025
570;1952
571;1879
572;1808
573;1737
574;1661
575;1585
576;1551
577;1518
578;1463
579;1409
580;1362
581;1315
582;1266
583;1216
584;1185
585;1153
586;1136
587;1120
588;1086
589;1052
590;1036
591;1019
592;996
593;973
594;953
595;934
596;926
597;918
598;900
599;882
600;858
601;835
602;827
603;820
604;810
605;800
606;794
607;787
608;763
609;739
610;748
611;757
612;745
613;732
614;730
615;728
616;714
617;700
618;704
619;708
620;692
621;676
622;691
623;707
624;684
625;661
626;667
627;674
628;660
629;647
630;649
631;652
632;632
633;613
634;616
635;619
636;620
637;622
638;614
639;607
640;598
641;588
642;602
643;615
644;607
645;598
646;616
647;635
648;624
649;613
650;608
651;603
652;614
653;626
654;612
655;599
656;606
657;613
658;613
659;614
660;623
661;633
662;620
663;608
664;609
665;611
666;624
667;637
668;623
669;608
670;631
671;655
672;651
673;648
674;646
675;644
676;664
677;685
678;684
679;684
680;679
681;674
682;687
683;701
684;696
685;692
686;717
687;742
688;753
689;764
690;786
691;809
692;808
693;808
694;839
695;871
696;887
697;903
698;945
699;988
700;1030
701;1072
702;1137
703;1202
704;1273
705;1345
706;1435
707;1524
708;1623
709;1722
710;1880
711;2037
712;2204
713;2372
714;2535
715;2699
716;2887
717;3075
718;3227
719;3379
720;3500
721;3621
722;3645
723;3669
724;3601
725;3533
726;3379
727;3225
728;2965
729;2706
730;2464
731;2223
732;2017
733;1811
734;1668
735;1525
736;1411
737;1296
738;1202
739;1108
740;1076
741;1044
742;972
743;900
744;874
745;848
746;836
747;825
748;794
749;764
750;747
751;730
752;709
753;688
754;697
755;706
756;684
757;662
758;652
759;642
760;654
761;667
762;653
763;639
764;646
765;653
766;650
767;647
768;633
769;619
770;624
771;628
772;627
773;626
774;634
775;642
776;636
777;631
778;622
779;614
780;631
781;649
782;641
783;633
784;633
785;633
786;657
787;682
788;685
789;688
790;676
791;665
792;687
793;710
794;731
795;753
796;766
797;779
798;814
799;849
800;889
801;930
802;978
803;1027
804;1103
805;1179
806;1280
807;1381
808;1496
809;1611
810;1812
811;2012
812;2230
813;2448
814;2661
815;2875
816;3059
817;3244
818;3398
819;3553
820;3500
821;3447
822;3234
823;3021
824;2742
825;2464
826;2190
827;1917
828;1687
829;1458
830;1312
831;1166
832;1088
833;1011
834;955
835;899
836;872
837;845
838;805
839;765
840;739
841;714
842;701
843;688
844;689
845;691
846;675
847;659
848;665
849;672
850;642
851;612
852;624
853;636
854;632
855;629
856;643
857;657
858;639
859;621
860;617
861;614
862;621
863;629
864;638
865;647
866;630
867;613
868;634
869;655
870;679
871;704
872;720
873;736
874;741
875;746
876;779
877;811
878;860
879;908
880;965
881;1021
882;1141
883;1261
884;1398
885;1535
886;1729
887;1923
888;2129
889;2336
890;2559
891;2782
892;2964
893;3147
894;3221
895;3295
896;3247
897;3200
898;2890
899;2580
900;2260
901;1940
902;1693
903;1446
904;1291
905;1137
906;1027
907;917
908;878
909;839
910;801
911;764
912;742
913;721
914;704
915;687
916;678
917;668
918;668
