# Strom: -0.33 A
# Magnetfeld: 24 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;762
2;765
3;769
4;774
5;779
6;785
7;791
8;854
9;917
10;987
11;1057
12;1077
13;1097
14;1079
15;1061
16;1028
17;995
18;937
19;879
20;838
21;797
22;797
23;797
24;837
25;877
26;931
27;986
28;985
29;984
30;953
31;922
32;868
33;815
34;757
35;699
36;650
37;602
38;579
39;557
40;538
41;520
42;508
43;496
44;481
45;466
46;448
47;431
48;454
49;478
50;513
51;549
52;601
53;653
54;701
55;749
56;817
57;886
58;899
59;913
60;914
61;915
62;918
63;922
64;911
65;901
66;902
67;904
68;925
69;946
70;1022
71;1099
72;1157
73;1215
74;1307
75;1399
76;1393
77;1388
78;1341
79;1294
80;1250
81;1206
82;1147
83;1088
84;1066
85;1044
86;1012
87;981
88;998
89;1015
90;1054
91;1094
92;1138
93;1183
94;1163
95;1144
96;1135
97;1126
98;1072
99;1019
100;958
101;897
102;818
103;740
104;692
105;644
106;622
107;600
108;576
109;553
110;529
111;506
112;491
113;476
114;481
115;487
116;506
117;526
118;537
119;549
120;561
121;573
122;616
123;660
124;691
125;722
126;780
127;839
128;876
129;913
130;900
131;888
132;889
133;891
134;876
135;861
136;840
137;820
138;836
139;853
140;856
141;859
142;890
143;922
144;983
145;1044
146;1072
147;1101
148;1189
149;1277
150;1275
151;1274
152;1216
153;1159
154;1136
155;1114
156;1066
157;1019
158;983
159;948
160;915
161;882
162;853
163;824
164;824
165;824
166;837
167;850
168;909
169;968
170;991
171;1015
172;1011
173;1008
174;995
175;982
176;945
177;908
178;869
179;831
180;789
181;748
182;699
183;651
184;643
185;635
186;599
187;564
188;570
189;577
190;556
191;535
192;505
193;475
194;485
195;495
196;480
197;466
198;468
199;471
200;483
201;496
202;503
203;511
204;526
205;542
206;562
207;582
208;622
209;662
210;696
211;731
212;784
213;837
214;849
215;862
216;886
217;911
218;941
219;972
220;929
221;886
222;888
223;891
224;886
225;882
226;882
227;882
228;902
229;922
230;916
231;910
232;919
233;928
234;971
235;1015
236;1034
237;1053
238;1119
239;1185
240;1240
241;1296
242;1366
243;1436
244;1440
245;1445
246;1474
247;1503
248;1473
249;1443
250;1443
251;1443
252;1358
253;1274
254;1235
255;1197
256;1211
257;1225
258;1177
259;1130
260;1092
261;1055
262;1053
263;1052
264;1022
265;992
266;1025
267;1059
268;1061
269;1064
270;1068
271;1072
272;1082
273;1092
274;1116
275;1141
276;1158
277;1175
278;1170
279;1165
280;1145
281;1126
282;1109
283;1092
284;1068
285;1044
286;997
287;950
288;896
289;842
290;843
291;844
292;806
293;769
294;738
295;708
296;703
297;699
298;648
299;597
300;608
301;620
302;611
303;602
304;591
305;580
306;563
307;546
308;534
309;522
310;525
311;529
312;510
313;491
314;495
315;500
316;503
317;507
318;490
319;473
320;471
321;469
322;498
323;527
324;528
325;529
326;533
327;538
328;532
329;526
330;537
331;549
332;576
333;604
334;597
335;591
336;609
337;628
338;662
339;697
340;711
341;726
342;751
343;777
344;820
345;864
346;869
347;875
348;897
349;919
350;927
351;935
352;928
353;921
354;944
355;968
356;959
357;950
358;978
359;1006
360;1009
361;1012
362;1002
363;992
364;972
365;952
366;953
367;955
368;934
369;913
370;939
371;966
372;953
373;941
374;949
375;957
376;965
377;973
378;969
379;966
380;959
381;953
382;984
383;1015
384;1023
385;1032
386;1013
387;995
388;1005
389;1015
390;1037
391;1059
392;1079
393;1099
394;1115
395;1132
396;1153
397;1174
398;1184
399;1194
400;1239
401;1285
402;1319
403;1354
404;1375
405;1396
406;1420
407;1445
408;1472
409;1499
410;1524
411;1550
412;1579
413;1609
414;1630
415;1652
416;1681
417;1711
418;1702
419;1694
420;1699
421;1705
422;1737
423;1769
424;1739
425;1709
426;1680
427;1652
428;1693
429;1734
430;1699
431;1665
432;1656
433;1647
434;1630
435;1614
436;1589
437;1565
438;1574
439;1583
440;1542
441;1501
442;1474
443;1447
444;1462
445;1478
446;1447
447;1416
448;1391
