# Strom: 0.09 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
697;2921
698;2987
699;3054
700;3011
701;2968
702;2956
703;2945
704;2942
705;2939
706;2943
707;2948
708;2912
709;2876
710;2876
711;2876
712;2867
713;2859
714;2816
715;2774
716;2826
717;2879
718;2853
719;2828
720;2832
721;2837
722;2781
723;2726
724;2762
725;2799
726;2807
727;2816
728;2785
729;2754
730;2724
731;2695
732;2724
733;2754
734;2730
735;2706
736;2720
737;2734
738;2708
739;2683
740;2653
741;2623
742;2668
743;2714
744;2672
745;2630
746;2607
747;2584
748;2594
749;2604
750;2653
751;2703
752;2721
753;2739
754;2740
755;2741
756;2693
757;2646
758;2656
759;2666
760;2687
761;2708
762;2721
763;2735
764;2788
765;2841
766;2845
767;2850
768;2819
769;2788
770;2781
771;2774
772;2755
773;2737
774;2762
775;2788
776;2791
777;2794
778;2809
779;2825
780;2833
781;2841
782;2827
783;2814
784;2788
785;2763
786;2738
787;2714
788;2746
789;2779
790;2709
791;2639
792;2615
793;2592
794;2563
795;2535
796;2501
797;2468
798;2484
799;2501
800;2478
801;2455
802;2404
803;2353
804;2346
805;2340
806;2294
807;2248
808;2256
809;2264
810;2252
811;2240
812;2196
813;2153
814;2148
815;2144
816;2122
817;2100
818;2103
819;2106
820;2104
821;2102
822;2074
823;2047
824;2056
825;2066
826;2081
827;2097
828;2103
829;2109
830;2127
831;2146
832;2137
833;2129
834;2163
835;2197
836;2264
837;2331
838;2326
839;2322
840;2386
841;2450
842;2450
843;2451
844;2505
845;2559
846;2533
847;2508
848;2589
849;2670
850;2637
851;2604
852;2604
853;2604
854;2529
855;2455
856;2427
857;2400
858;2271
859;2142
860;2107
861;2073
862;1988
863;1904
864;1823
865;1743
866;1672
867;1601
868;1535
869;1470
870;1405
871;1341
872;1274
873;1208
874;1179
875;1150
876;1098
877;1046
878;1017
879;988
880;922
881;857
882;858
883;859
884;848
885;837
886;806
887;775
888;755
889;735
890;706
891;678
892;677
893;677
894;668
895;660
896;652
897;644
898;646
899;649
900;626
901;604
902;600
903;597
904;587
905;577
906;569
907;562
908;573
909;584
910;566
911;549
912;557
913;566
914;552
915;538
916;542
917;546
918;563
919;580
920;552
921;524
922;540
923;557
924;539
925;522
926;525
927;529
928;522
929;516
930;520
931;524
932;544
933;564
934;550
935;536
936;531
937;526
938;517
939;509
940;529
941;549
942;532
943;516
944;535
945;555
946;569
947;584
948;574
949;564
950;585
951;606
952;613
953;620
954;631
955;642
956;638
957;635
958;629
959;624
960;688
961;753
962;786
963;819
964;848
965;877
966;915
967;953
968;981
969;1010
970;1105
971;1201
972;1280
973;1359
974;1524
975;1689
976;1788
977;1887
978;2038
979;2189
980;2275
981;2362
982;2377
983;2393
984;2391
985;2390
986;2282
987;2175
988;2095
989;2016
990;1970
991;1925
992;1899
993;1873
994;1848
995;1823
996;1854
997;1885
998;1937
999;1989
1000;2086
1001;2184
1002;2246
1003;2308
1004;2312
1005;2317
1006;2196
1007;2075
1008;1935
1009;1796
1010;1616
1011;1436
1012;1321
1013;1206
1014;1087
1015;968
1016;915
1017;862
1018;798
1019;735
1020;706
1021;677
1022;650
1023;624
1024;616
1025;609
1026;590
1027;571
1028;555
1029;540
1030;523
1031;506
1032;501
1033;496
1034;508
1035;520
1036;514
1037;509
1038;506
1039;504
1040;496
1041;489
1042;487
1043;486
1044;483
1045;480
1046;488
1047;496
1048;480
1049;464
1050;462
1051;460
1052;483
1053;507
1054;507
1055;507
1056;520
1057;533
1058;555
1059;578
1060;576
1061;575
1062;591
1063;607
1064;632
1065;657
1066;698
1067;739
1068;798
1069;857
1070;920
1071;984
1072;1078
1073;1172
1074;1302
1075;1432
1076;1608
1077;1785
1078;1985
1079;2186
1080;2256
1081;2326
1082;2279
1083;2233
1084;2100
1085;1967
1086;1880
1087;1794
1088;1778
1089;1762
1090;1756
1091;1751
1092;1829
1093;1907
1094;2019
1095;2131
1096;2131
1097;2131
1098;2051
1099;1971
1100;1755
1101;1539
1102;1359
1103;1179
1104;1058
1105;937
1106;856
1107;775
1108;728
1109;682
1110;648
1111;615
1112;584
1113;553
1114;535
1115;518
1116;520
1117;522
1118;505
1119;489
1120;478
1121;467
1122;460
1123;453
1124;470
1125;487
1126;473
1127;460
1128;441
1129;422
1130;441
1131;460
1132;455
1133;451
1134;458
1135;466
1136;482
1137;498
1138;529
1139;560
1140;573
1141;586
1142;588
1143;591
1144;634
1145;677
1146;709
1147;742
1148;856
1149;970
1150;1082
1151;1194
1152;1373
1153;1552
1154;1777
1155;2002
1156;2059
1157;2117
1158;2046
1159;1976
1160;1899
1161;1822
1162;1742
1163;1663
1164;1693
1165;1723
1166;1775
1167;1827
1168;1897
1169;1967
1170;1940
1171;1914
1172;1722
1173;1530
1174;1329
1175;1128
1176;1009
1177;891
1178;794
1179;697
1180;642
1181;587
1182;570
1183;553
1184;519
1185;486
1186;478
1187;471
1188;463
1189;456
1190;454
1191;453
1192;446
1193;440
1194;446
1195;453
1196;446
1197;440
1198;447
1199;455
1200;470
1201;486
1202;476
1203;466
1204;492
1205;518
1206;539
1207;560
1208;561
1209;562
1210;633
1211;704
1212;762
1213;820
1214;921
1215;1023
1216;1213
1217;1403
1218;1610
1219;1818
1220;1952
1221;2086
1222;2012
1223;1938
1224;1829
1225;1720
1226;1661
1227;1603
1228;1655
1229;1707
1230;1749
1231;1791
1232;1853
1233;1916
1234;1728
1235;1541
1236;1306
1237;1072
1238;937
1239;802
1240;709
1241;617
1242;584
1243;551
1244;530
1245;509
1246;502
1247;495
1248;485
1249;476
1250;461
1251;447
1252;441
1253;435
1254;435
1255;435
1256;446
1257;458
1258;457
1259;456
1260;471
1261;486
1262;476
1263;466
1264;500
1265;535
1266;586
1267;638
1268;676
1269;715
1270;813
1271;911
1272;1075
1273;1239
1274;1436
1275;1634
1276;1850
1277;2067
1278;2044
1279;2022
1280;1852
1281;1683
1282;1646
1283;1609
1284;1678
1285;1747
1286;1832
1287;1918
1288;1852
1289;1787
1290;1520
1291;1254
1292;1055
1293;857
1294;752
1295;648
1296;628
1297;609
1298;552
1299;496
1300;484
1301;473
1302;460
1303;447
1304;441
1305;436
1306;433
1307;431
1308;419
1309;407
1310;420
1311;433
1312;437
1313;442
1314;464
1315;486
1316;506
1317;526
1318;577
1319;629
1320;675
1321;722
1322;834
1323;946
1324;1106
1325;1266
1326;1519
1327;1772
1328;1877
1329;1982
1330;1867
1331;1752
1332;1657
1333;1563
1334;1569
1335;1576
1336;1718
1337;1860
1338;1794
1339;1729
1340;1482
1341;1235
1342;1014
1343;793
1344;686
1345;580
1346;550
1347;520
1348;488
1349;456
1350;452
1351;449
1352;442
1353;435
1354;438
1355;442
1356;442
1357;442
1358;448
1359;455
1360;446
1361;438
1362;454
1363;471
1364;501
1365;531
1366;569
1367;607
1368;607
