# Strom: -0.28 A
# Magnetfeld: 21 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;449
2;501
3;554
4;616
5;678
6;727
7;776
8;834
9;892
10;943
11;993
12;1065
13;1137
14;1137
15;1138
16;1118
17;1098
18;1092
19;1086
20;1039
21;991
22;971
23;951
24;871
25;792
26;702
27;613
28;559
29;505
30;467
31;429
32;402
33;376
34;375
35;375
36;368
37;362
38;355
39;349
40;362
41;374
42;388
43;401
44;453
45;506
46;562
47;618
48;679
49;739
50;799
51;860
52;893
53;926
54;986
55;1047
56;1094
57;1140
58;1167
59;1194
60;1171
61;1149
62;1134
63;1120
64;1082
65;1045
66;1005
67;965
68;890
69;816
70;744
71;672
72;610
73;549
74;500
75;451
76;428
77;405
78;399
79;392
80;385
81;377
82;371
83;364
84;363
85;362
86;381
87;400
88;422
89;445
90;476
91;506
92;568
93;629
94;690
95;751
96;801
97;850
98;883
99;916
100;977
101;1039
102;1117
103;1195
104;1202
105;1208
106;1199
107;1189
108;1163
109;1138
110;1130
111;1123
112;1101
113;1080
114;1004
115;929
116;885
117;841
118;752
119;664
120;622
121;580
122;542
123;504
124;467
125;430
126;410
127;391
128;394
129;397
130;378
131;360
132;373
133;386
134;386
135;386
136;401
137;417
138;439
139;461
140;515
141;569
142;621
143;673
144;743
145;813
146;855
147;897
148;912
149;927
150;974
151;1022
152;1083
153;1143
154;1194
155;1245
156;1252
157;1260
158;1220
159;1181
160;1167
161;1154
162;1143
163;1133
164;1107
165;1082
166;1020
167;958
168;900
169;842
170;776
171;709
172;652
173;596
174;563
175;531
176;498
177;466
178;445
179;425
180;412
181;400
182;392
183;384
184;391
185;399
186;398
187;397
188;412
189;428
190;439
191;451
192;465
193;479
194;514
195;548
196;603
197;658
198;715
199;772
200;808
201;843
202;898
203;952
204;972
205;991
206;1057
207;1122
208;1161
209;1200
210;1233
211;1266
212;1278
213;1290
214;1267
215;1245
216;1222
217;1199
218;1195
219;1191
220;1152
221;1114
222;1099
223;1084
224;1039
225;994
226;925
227;857
228;785
229;713
230;695
231;677
232;613
233;549
234;527
235;505
236;478
237;451
238;442
239;433
240;431
241;430
242;425
243;420
244;422
245;424
246;419
247;415
248;427
249;439
250;453
251;468
252;473
253;479
254;512
255;546
256;579
257;613
258;673
259;733
260;774
261;815
262;852
263;889
264;931
265;972
266;990
267;1008
268;1066
269;1123
270;1151
271;1179
272;1225
273;1271
274;1308
275;1345
276;1337
277;1329
278;1320
279;1312
280;1283
281;1255
282;1223
283;1192
284;1184
285;1176
286;1173
287;1171
288;1142
289;1114
290;1066
291;1017
292;953
293;888
294;829
295;770
296;718
297;666
298;630
299;594
300;563
301;533
302;528
303;524
304;509
305;493
306;478
307;464
308;458
309;453
310;453
311;453
312;445
313;437
314;439
315;442
316;448
317;455
318;454
319;453
320;467
321;481
322;496
323;512
324;529
325;546
326;570
327;594
328;650
329;705
330;736
331;767
332;827
333;887
334;917
335;948
336;968
337;988
338;1018
339;1048
340;1047
341;1046
342;1093
343;1140
344;1200
345;1260
346;1288
347;1317
348;1330
349;1344
350;1356
351;1368
352;1365
353;1362
354;1323
355;1285
356;1286
357;1287
358;1250
