# Strom: -0.09 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
705;1323
706;1317
707;1312
708;1304
709;1296
710;1306
711;1316
712;1292
713;1268
714;1259
715;1250
716;1255
717;1261
718;1248
719;1235
720;1234
721;1234
722;1224
723;1214
724;1225
725;1237
726;1191
727;1146
728;1162
729;1179
730;1158
731;1137
732;1163
733;1190
734;1179
735;1168
736;1172
737;1177
738;1128
739;1079
740;1118
741;1157
742;1144
743;1132
744;1139
745;1146
746;1153
747;1161
748;1151
749;1141
750;1160
751;1179
752;1171
753;1163
754;1170
755;1177
756;1164
757;1152
758;1173
759;1195
760;1195
761;1195
762;1211
763;1228
764;1233
765;1239
766;1235
767;1232
768;1238
769;1245
770;1247
771;1250
772;1268
773;1286
774;1289
775;1292
776;1296
777;1301
778;1327
779;1354
780;1366
781;1379
782;1398
783;1418
784;1428
785;1438
786;1437
787;1436
788;1464
789;1492
790;1495
791;1499
792;1471
793;1443
794;1493
795;1543
796;1567
797;1592
798;1593
799;1594
800;1617
801;1641
802;1634
803;1627
804;1635
805;1643
806;1672
807;1701
808;1702
809;1703
810;1691
811;1680
812;1678
813;1676
814;1675
815;1674
816;1679
817;1685
818;1640
819;1596
820;1607
821;1618
822;1583
823;1549
824;1536
825;1523
826;1454
827;1385
828;1398
829;1412
830;1364
831;1317
832;1279
833;1241
834;1208
835;1175
836;1152
837;1130
838;1084
839;1039
840;1013
841;988
842;944
843;901
844;918
845;935
846;895
847;855
848;815
849;775
850;793
851;811
852;812
853;813
854;785
855;757
856;745
857;733
858;734
859;735
860;706
861;678
862;677
863;677
864;656
865;635
866;652
867;669
868;653
869;638
870;638
871;638
872;622
873;607
874;573
875;540
876;554
877;569
878;547
879;526
880;518
881;511
882;496
883;482
884;474
885;467
886;454
887;442
888;437
889;433
890;434
891;436
892;423
893;411
894;407
895;404
896;394
897;385
898;382
899;380
900;373
901;367
902;365
903;364
904;351
905;338
906;352
907;367
908;363
909;360
910;355
911;351
912;351
913;351
914;336
915;322
916;323
917;325
918;332
919;340
920;335
921;331
922;322
923;314
924;317
925;320
926;334
927;349
928;359
929;369
930;355
931;342
932;352
933;362
934;360
935;358
936;363
937;369
938;375
939;382
940;403
941;425
942;406
943;387
944;410
945;433
946;445
947;458
948;462
949;467
950;489
951;511
952;527
953;544
954;587
955;631
956;614
957;598
958;616
959;635
960;667
961;700
962;711
963;722
964;719
965;717
966;722
967;728
968;724
969;720
970;744
971;768
972;796
973;824
974;851
975;879
976;905
977;932
978;979
979;1026
980;1092
981;1159
982;1202
983;1246
984;1351
985;1456
986;1481
987;1507
988;1591
989;1676
990;1650
991;1625
992;1625
993;1625
994;1529
995;1434
996;1356
997;1279
998;1162
999;1046
1000;984
1001;922
1002;871
1003;820
1004;795
1005;771
1006;741
1007;711
1008;692
1009;673
1010;636
1011;600
1012;604
1013;609
1014;578
1015;547
1016;541
1017;536
1018;492
1019;449
1020;446
1021;444
1022;426
1023;409
1024;398
1025;387
1026;375
1027;364
1028;366
1029;369
1030;352
1031;336
1032;333
1033;331
1034;329
1035;327
1036;322
1037;318
1038;333
1039;349
1040;332
1041;316
1042;314
1043;313
1044;316
1045;320
1046;320
1047;320
1048;327
1049;334
1050;356
1051;378
1052;378
1053;378
1054;398
1055;418
1056;431
1057;444
1058;465
1059;486
1060;508
1061;531
1062;555
1063;580
1064;593
1065;607
1066;630
1067;653
1068;672
1069;691
1070;701
1071;711
1072;729
1073;748
1074;774
1075;800
1076;852
1077;904
1078;970
1079;1037
1080;1147
1081;1257
1082;1324
1083;1392
1084;1474
1085;1556
1086;1581
1087;1607
1088;1582
1089;1558
1090;1429
1091;1301
1092;1165
1093;1030
1094;971
1095;913
1096;851
1097;790
1098;755
1099;720
1100;685
1101;651
1102;619
1103;587
1104;548
1105;509
1106;505
1107;502
1108;475
1109;449
1110;427
1111;405
1112;389
1113;374
1114;362
1115;351
1116;346
1117;342
1118;340
1119;338
1120;326
1121;314
1122;310
1123;307
1124;309
1125;311
1126;310
1127;309
1128;303
1129;298
1130;316
1131;334
1132;349
1133;365
1134;361
1135;358
1136;384
1137;411
1138;446
1139;482
1140;500
1141;518
1142;562
1143;606
1144;612
1145;618
1146;644
1147;671
1148;696
1149;722
1150;729
1151;737
1152;799
1153;861
1154;945
1155;1030
1156;1150
1157;1270
1158;1309
1159;1348
1160;1464
1161;1581
1162;1539
1163;1498
1164;1388
1165;1279
1166;1154
1167;1030
1168;925
1169;820
1170;750
1171;680
1172;668
1173;657
1174;617
1175;578
1176;556
1177;535
1178;486
1179;438
1180;424
1181;411
1182;395
1183;380
1184;352
1185;325
1186;329
1187;333
1188;313
1189;294
1190;288
1191;283
1192;290
1193;298
1194;300
1195;303
1196;303
1197;303
1198;326
1199;349
1200;348
1201;347
1202;369
1203;391
1204;438
1205;486
1206;476
1207;467
1208;512
1209;557
1210;590
1211;624
1212;649
1213;675
1214;679
1215;684
1216;733
1217;782
1218;846
1219;910
1220;1029
1221;1148
1222;1294
1223;1441
1224;1462
1225;1483
1226;1435
1227;1388
1228;1260
1229;1132
1230;995
1231;859
1232;765
1233;671
1234;626
1235;582
1236;578
1237;575
1238;529
1239;484
1240;449
1241;415
1242;384
1243;354
1244;337
1245;320
1246;317
1247;314
1248;305
1249;296
1250;299
1251;302
1252;295
1253;289
1254;295
1255;302
1256;305
1257;309
1258;339
1259;369
1260;371
1261;373
1262;389
1263;405
1264;435
1265;466
1266;524
1267;582
1268;589
1269;597
1270;611
1271;626
1272;681
1273;737
1274;799
1275;861
1276;948
1277;1035
1278;1165
1279;1296
1280;1383
1281;1470
1282;1405
1283;1341
1284;1181
1285;1021
1286;890
1287;759
1288;698
1289;637
1290;606
1291;575
1292;525
1293;475
1294;461
1295;447
1296;428
1297;409
1298;363
1299;318
1300;294
1301;271
1302;282
1303;293
1304;281
1305;269
1306;287
1307;305
1308;298
1309;291
1310;313
1311;336
1312;345
1313;354
1314;391
1315;429
1316;455
1317;482
1318;534
1319;587
1320;599
1321;611
1322;643
1323;675
1324;724
1325;773
1326;852
1327;932
1328;1033
1329;1134
1330;1263
1331;1392
1332;1412
1333;1432
1334;1284
1335;1137
1336;977
1337;817
1338;737
1339;658
1340;600
1341;542
1342;516
1343;491
1344;463
1345;435
1346;403
1347;371
1348;345
1349;320
1350;317
1351;314
1352;309
1353;305
1354;299
1355;294
1356;296
1357;298
1358;314
1359;331
1360;348
1361;365
1362;384
1363;404
1364;438
1365;473
1366;523
1367;573
1368;573
