# Strom: -0.28 A
# Magnetfeld: 21 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;819
2;848
3;877
4;892
5;908
6;927
7;946
8;999
9;1052
10;1121
11;1190
12;1192
13;1195
14;1180
15;1165
16;1109
17;1053
18;1032
19;1012
20;1038
21;1064
22;1038
23;1012
24;995
25;979
26;920
27;862
28;803
29;744
30;707
31;671
32;586
33;502
34;481
35;460
36;454
37;449
38;430
39;411
40;382
41;354
42;363
43;373
44;370
45;367
46;362
47;358
48;363
49;369
50;369
51;369
52;355
53;342
54;395
55;449
56;450
57;451
58;496
59;542
60;595
61;649
62;674
63;699
64;719
65;739
66;759
67;780
68;795
69;811
70;822
71;833
72;898
73;964
74;993
75;1023
76;1033
77;1043
78;1027
79;1012
80;963
81;915
82;915
83;915
84;917
85;919
86;943
87;968
88;950
89;932
90;908
91;884
92;806
93;728
94;684
95;640
96;590
97;540
98;529
99;518
100;471
101;425
102;420
103;416
104;388
105;360
106;370
107;380
108;373
109;367
110;355
111;344
112;343
113;342
114;349
115;356
116;351
117;347
118;368
119;389
120;388
121;387
122;396
123;405
124;404
125;404
126;445
127;486
128;490
129;495
130;556
131;617
132;667
133;717
134;747
135;777
136;784
137;791
138;842
139;893
140;869
141;846
142;877
143;908
144;965
145;1023
146;1071
147;1119
148;1178
149;1237
150;1241
151;1245
152;1221
153;1197
154;1174
155;1152
156;1133
157;1114
158;1093
159;1073
160;1096
161;1119
162;1098
163;1077
164;1088
165;1099
166;1090
167;1081
168;1030
169;979
170;940
171;901
172;859
173;817
174;771
175;726
176;679
177;633
178;605
179;578
180;536
181;495
182;484
183;473
184;457
185;442
186;419
187;396
188;410
189;424
190;399
191;374
192;376
193;378
194;381
195;385
196;376
197;367
198;360
199;353
200;359
201;365
202;373
203;382
204;389
205;396
206;388
207;380
208;395
209;411
210;408
211;405
212;428
213;451
214;457
215;464
216;484
217;504
218;547
219;591
220;628
221;666
222;695
223;724
224;753
225;782
226;786
227;790
228;794
229;799
230;827
231;855
232;857
233;859
234;868
235;877
236;890
237;904
238;973
239;1043
240;1051
241;1059
242;1077
243;1095
244;1130
245;1166
246;1184
247;1203
248;1161
249;1119
250;1112
251;1106
252;1067
253;1028
254;1000
255;972
256;981
257;990
258;980
259;970
260;982
261;995
262;1005
263;1015
264;998
265;981
266;990
267;999
268;983
269;968
270;944
271;921
272;902
273;884
274;853
275;822
276;807
277;793
278;782
279;771
280;760
281;749
282;688
283;628
284;599
285;571
286;579
287;587
288;580
289;573
290;548
291;524
292;495
293;466
294;469
295;473
296;464
297;455
298;465
299;476
300;457
301;438
302;436
303;435
304;435
305;435
306;423
307;411
308;423
309;435
310;431
311;427
312;407
313;387
314;395
315;404
316;424
317;445
318;441
319;438
320;420
321;402
322;404
323;407
324;427
325;447
326;454
327;462
328;458
329;455
330;453
331;451
332;459
333;467
334;460
335;453
336;466
337;480
338;509
339;538
340;518
341;498
342;511
343;524
344;534
345;544
346;550
347;557
348;567
349;578
350;598
351;618
352;634
353;651
354;668
355;686
356;730
357;775
358;763
359;751
360;773
361;795
362;806
363;817
364;848
365;879
366;900
367;921
368;920
369;919
370;911
371;904
372;925
373;946
374;922
375;899
376;922
377;946
378;941
379;937
380;919
381;901
382;911
383;921
384;933
385;946
386;957
387;968
388;953
389;939
390;935
391;932
392;954
393;977
394;971
395;966
396;999
397;1033
398;1047
399;1061
400;1056
401;1052
402;1062
403;1073
404;1094
405;1115
406;1117
407;1119
408;1164
409;1210
410;1209
411;1208
412;1213
413;1219
414;1210
415;1201
416;1199
417;1197
418;1223
419;1250
420;1277
421;1305
422;1255
423;1205
424;1254
425;1303
426;1269
427;1235
428;1227
429;1219
430;1248
431;1277
432;1245
433;1214
434;1217
435;1221
436;1223
437;1226
438;1220
439;1215
440;1205
441;1195
442;1172
443;1150
444;1154
445;1159
446;1158
447;1157
448;1134
449;1112
450;1132
451;1152
452;1167
453;1183
454;1158
455;1134
456;1172
457;1210
458;1184
459;1159
460;1141
461;1124
462;1137
463;1150
464;1154
465;1159
466;1126
467;1094
468;1116
469;1139
470;1144
471;1150
472;1132
473;1114
474;1155
475;1197
476;1160
477;1124
478;1115
479;1106
480;1133
481;1161
482;1173
483;1186
484;1180
485;1174
486;1199
487;1225
488;1198
489;1172
490;1166
491;1161
492;1215
493;1270
494;1266
495;1263
496;1254
497;1246
498;1233
499;1221
500;1226
501;1232
502;1208
503;1185
504;1223
505;1261
506;1264
507;1268
508;1279
509;1290
510;1267
511;1245
512;1222
513;1199
514;1231
515;1263
516;1248
517;1234
518;1221
519;1208
520;1189
521;1170
522;1207
523;1245
524;1226
525;1208
526;1195
527;1183
528;1207
529;1232
530;1236
531;1241
532;1212
533;1183
534;1182
535;1181
536;1213
537;1245
538;1229
539;1214
540;1210
541;1206
542;1238
543;1270
544;1227
545;1185
546;1197
547;1210
548;1244
549;1279
550;1259
551;1239
552;1259
553;1279
554;1293
555;1308
556;1318
557;1328
558;1309
559;1290
560;1289
561;1288
562;1301
563;1314
564;1329
565;1345
566;1325
567;1305
568;1331
569;1357
570;1356
571;1356
572;1358
573;1361
574;1334
575;1308
576;1307
577;1306
578;1321
579;1337
580;1311
581;1285
582;1276
583;1268
584;1216
585;1165
586;1174
587;1183
588;1162
589;1141
590;1120
591;1099
592;1121
593;1143
594;1104
595;1066
596;1063
597;1061
598;1056
599;1052
600;1023
601;995
602;1009
603;1023
604;1031
605;1039
606;1024
607;1010
608;1029
609;1048
610;1005
611;962
612;980
613;999
614;991
615;984
616;998
617;1013
618;1019
619;1026
620;999
621;972
622;998
623;1024
624;998
625;972
626;963
627;955
628;918
629;882
630;880
631;879
632;841
633;804
634;778
635;753
636;748
637;744
638;714
639;684
640;671
641;658
642;630
643;602
644;605
645;609
646;585
647;562
648;565
649;569
650;544
651;520
652;522
653;524
654;524
655;524
656;505
657;486
658;484
659;482
660;485
661;489
662;495
663;502
664;498
665;495
666;488
667;482
668;482
669;482
670;485
671;489
672;474
673;460
674;477
675;495
676;481
677;467
678;474
679;482
680;472
681;462
682;475
683;489
684;488
685;487
686;463
687;440
688;456
689;473
690;476
691;480
692;469
693;458
694;461
695;464
696;485
697;507
698;484
699;462
700;507
701;553
702;542
703;531
704;526
705;522
706;553
707;584
708;601
709;618
710;623
711;628
712;655
713;682
714;715
715;749
716;781
717;813
718;856
719;899
720;965
721;1032
722;1059
723;1086
724;1127
725;1168
726;1194
727;1221
728;1184
729;1148
730;1148
731;1148
732;1121
733;1094
734;1097
735;1101
736;1097
737;1094
738;1114
739;1135
740;1161
741;1188
742;1263
743;1339
744;1357
745;1376
746;1369
747;1363
748;1344
749;1325
750;1290
751;1256
752;1256
753;1256
754;1175
755;1095
756;1078
757;1061
758;1039
759;1017
760;997
761;977
762;995
