# Strom: -0.10 A
# Magnetfeld: 11 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;362
2;392
3;422
4;473
5;524
6;607
7;691
8;748
9;806
10;897
11;988
12;997
13;1006
14;1023
15;1041
16;1025
17;1010
18;950
19;891
20;840
21;790
22;745
23;700
24;642
25;584
26;528
27;473
28;440
29;407
30;395
31;384
32;364
33;345
34;342
35;340
36;315
37;291
38;308
39;325
40;304
41;283
42;297
43;311
44;311
45;311
46;299
47;287
48;300
49;314
50;322
51;331
52;308
53;285
54;294
55;303
56;318
57;334
58;347
59;360
60;385
61;411
62;430
63;449
64;495
65;542
66;608
67;675
68;743
69;811
70;877
71;944
72;1027
73;1110
74;1176
75;1243
76;1290
77;1337
78;1320
79;1303
80;1264
81;1226
82;1159
83;1092
84;1028
85;964
86;901
87;839
88;744
89;649
90;626
91;604
92;556
93;509
94;482
95;455
96;436
97;418
98;403
99;389
100;371
101;354
102;350
103;347
104;340
105;334
106;324
107;314
108;308
109;303
110;304
111;305
112;298
113;291
114;292
115;294
116;293
117;293
118;300
119;307
120;302
121;298
122;300
123;303
124;298
125;293
126;295
127;298
128;324
129;351
130;340
131;329
132;348
133;367
134;389
135;411
136;433
137;455
138;508
139;562
140;589
141;617
142;693
143;769
144;805
145;842
146;888
147;935
148;986
149;1037
150;1073
151;1110
152;1085
153;1061
154;1043
155;1026
156;1034
157;1043
158;995
159;948
160;881
161;815
162;754
163;693
164;667
165;642
166;597
167;553
168;528
169;504
170;473
171;442
172;432
173;422
174;403
175;385
176;367
177;349
178;353
179;358
180;335
181;313
182;304
183;296
184;296
185;296
186;294
187;293
188;289
189;285
190;286
191;287
192;293
193;300
194;292
195;285
196;268
197;251
198;262
199;274
200;280
201;287
202;288
203;289
204;282
205;276
206;280
207;285
208;300
209;316
210;315
211;314
212;314
213;314
214;319
215;325
216;327
217;329
218;351
219;374
220;369
221;364
222;397
223;431
224;430
225;429
226;460
227;491
228;526
229;562
230;584
231;607
232;642
233;678
234;755
235;833
236;877
237;921
238;984
239;1048
240;1074
241;1101
242;1155
243;1210
244;1261
245;1312
246;1318
247;1325
248;1312
249;1299
250;1295
251;1292
252;1281
253;1270
254;1231
255;1192
256;1177
257;1163
258;1118
259;1073
260;993
261;913
262;867
263;822
264;805
265;788
266;747
267;706
268;668
269;631
270;591
271;551
272;535
273;520
274;499
275;478
276;446
277;415
278;415
279;415
280;402
281;389
282;367
283;345
284;339
285;334
286;335
287;336
288;330
289;325
290;320
291;316
292;319
293;322
294;321
295;320
296;306
297;293
298;292
299;291
300;287
301;283
302;293
303;303
304;288
305;273
306;282
307;291
308;309
309;327
310;305
311;283
312;282
313;282
314;282
315;282
316;286
317;291
318;280
319;269
320;282
321;296
322;287
323;278
324;284
325;291
326;283
327;276
328;284
329;293
330;286
331;280
332;289
333;298
334;293
335;289
336;300
337;311
338;329
339;347
340;330
341;314
342;328
343;342
344;345
345;349
346;360
347;371
348;354
349;338
350;343
351;349
352;356
353;364
354;379
355;395
356;377
357;360
358;367
359;374
360;385
361;396
362;400
363;404
364;414
365;425
366;450
367;475
368;480
369;486
370;486
371;486
372;512
373;538
374;552
375;567
376;586
377;606
378;624
379;642
380;657
381;673
382;716
383;759
384;772
385;786
386;802
387;819
388;870
389;922
390;942
391;962
392;992
393;1023
394;1030
395;1037
396;1079
397;1121
398;1136
399;1152
400;1184
401;1217
402;1237
403;1257
404;1302
405;1348
406;1332
407;1316
408;1353
409;1390
410;1398
411;1407
412;1409
413;1412
414;1427
415;1443
416;1458
417;1474
418;1476
419;1478
420;1480
421;1483
422;1491
423;1499
424;1481
425;1463
426;1485
427;1507
428;1476
429;1445
430;1445
431;1445
432;1430
433;1416
434;1407
435;1399
436;1389
437;1379
438;1411
439;1443
440;1429
441;1416
442;1408
443;1401
444;1382
445;1363
446;1352
447;1341
448;1355
449;1370
450;1363
451;1357
452;1311
453;1266
454;1279
455;1292
456;1296
457;1301
458;1265
459;1230
460;1272
461;1314
462;1274
463;1235
464;1202
465;1170
466;1189
467;1208
468;1202
469;1197
470;1184
471;1172
472;1157
473;1143
474;1133
475;1124
476;1121
477;1119
478;1122
479;1126
480;1143
481;1161
482;1122
483;1084
484;1089
485;1094
486;1107
487;1121
488;1102
489;1084
490;1089
491;1095
492;1107
493;1119
494;1081
495;1044
496;1041
497;1039
498;1051
499;1064
500;1071
501;1079
502;1071
503;1063
504;1084
505;1106
506;1107
507;1108
508;1102
509;1097
510;1104
511;1112
512;1127
513;1143
514;1146
515;1150
516;1132
517;1114
