# Strom: -0.27 A
# Magnetfeld: 21 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;728
2;767
3;806
4;801
5;797
6;829
7;861
8;891
9;922
10;1010
11;1099
12;1137
13;1175
14;1153
15;1132
16;1070
17;1008
18;968
19;928
20;944
21;961
22;951
23;941
24;934
25;928
26;872
27;817
28;757
29;697
30;642
31;587
32;548
33;509
34;478
35;447
36;441
37;435
38;406
39;378
40;362
41;347
42;357
43;367
44;352
45;338
46;341
47;345
48;339
49;334
50;350
51;367
52;368
53;369
54;381
55;393
56;417
57;442
58;485
59;529
60;581
61;633
62;650
63;668
64;677
65;686
66;707
67;728
68;722
69;717
70;755
71;793
72;849
73;906
74;948
75;990
76;1013
77;1037
78;1001
79;966
80;939
81;913
82;891
83;870
84;880
85;891
86;865
87;839
88;846
89;853
90;819
91;786
92;743
93;700
94;657
95;615
96;569
97;524
98;495
99;467
100;457
101;447
102;410
103;373
104;366
105;360
106;353
107;347
108;347
109;347
110;330
111;313
112;324
113;336
114;333
115;331
116;333
117;336
118;340
119;345
120;334
121;324
122;343
123;362
124;389
125;416
126;417
127;418
128;448
129;478
130;529
131;580
132;629
133;678
134;695
135;713
136;716
137;719
138;741
139;764
140;759
141;755
142;791
143;828
144;861
145;895
146;952
147;1010
148;1059
149;1108
150;1116
151;1124
152;1103
153;1083
154;1022
155;961
156;975
157;990
158;976
159;962
160;949
161;937
162;954
163;972
164;982
165;992
166;992
167;992
168;945
169;899
170;857
171;815
172;771
173;728
174;693
175;658
176;615
177;573
178;548
179;524
180;517
181;511
182;504
183;498
184;441
185;385
186;389
187;393
188;408
189;424
190;403
191;382
192;380
193;378
194;380
195;382
196;371
197;360
198;357
199;354
200;365
201;376
202;381
203;387
204;386
205;385
206;376
207;367
208;381
209;395
210;415
211;436
212;438
213;440
214;445
215;451
216;473
217;495
218;537
219;580
220;607
221;635
222;667
223;700
224;702
225;704
226;720
227;737
228;778
229;820
230;789
231;759
232;780
233;802
234;830
235;859
236;847
237;835
238;874
239;913
240;957
241;1001
242;1032
243;1063
244;1074
245;1086
246;1076
247;1066
248;1057
249;1048
250;1032
251;1017
252;985
253;953
254;940
255;928
256;909
257;890
258;888
259;886
260;897
261;908
262;923
263;939
264;962
265;986
266;959
267;933
268;908
269;884
270;877
271;871
272;875
273;879
274;819
275;759
276;737
277;715
278;698
279;682
280;650
281;618
282;604
283;591
284;557
285;524
286;512
287;500
288;507
289;515
290;494
291;473
292;462
293;451
294;440
295;429
296;432
297;435
298;419
299;404
300;415
301;427
302;412
303;398
304;400
305;402
306;387
307;373
308;371
309;369
310;366
311;364
312;379
313;395
314;384
315;374
316;380
317;387
318;395
319;404
320;402
321;400
322;392
323;385
324;379
325;374
326;379
327;384
328;397
329;411
330;415
331;420
332;409
333;398
334;420
335;442
336;439
337;436
338;446
339;456
340;461
341;467
342;466
343;466
344;489
345;513
346;532
347;551
348;578
349;606
350;587
351;569
352;593
353;618
354;657
355;697
356;695
357;693
358;700
359;708
360;736
361;764
362;764
363;764
364;807
365;851
366;843
367;835
368;837
369;839
370;853
371;868
372;868
373;868
374;880
375;893
376;898
377;904
378;882
379;861
380;866
381;871
382;883
383;895
384;892
385;890
386;890
387;890
388;909
389;928
390;905
391;882
392;908
393;935
394;935
395;935
396;925
397;915
398;925
399;935
400;977
401;1019
402;1009
403;999
404;1011
405;1023
406;1047
407;1072
408;1081
409;1090
410;1093
411;1097
412;1128
413;1159
414;1128
415;1097
416;1123
417;1150
418;1157
419;1165
420;1154
421;1144
422;1160
423;1177
424;1165
425;1154
426;1142
427;1130
428;1140
429;1150
430;1164
431;1179
432;1160
433;1141
434;1128
435;1115
436;1115
437;1115
438;1109
439;1103
440;1101
441;1099
442;1090
443;1081
444;1064
445;1048
446;1038
447;1028
448;1045
449;1063
450;1056
451;1050
452;1044
453;1039
454;1060
455;1081
456;1060
457;1039
458;1026
459;1013
460;1019
461;1026
462;1039
463;1052
464;1027
465;1002
466;1001
467;1001
468;1004
469;1008
470;1020
471;1032
472;1005
473;979
474;998
475;1017
476;1011
477;1006
478;1028
479;1050
480;1036
481;1023
482;989
483;955
484;999
485;1044
486;1009
487;975
488;1002
489;1030
490;1036
491;1043
492;1059
493;1075
494;1076
495;1077
496;1083
497;1090
498;1081
499;1073
500;1103
501;1134
502;1089
503;1044
504;1083
505;1123
506;1119
507;1115
508;1132
509;1150
510;1148
511;1146
512;1166
513;1186
514;1151
515;1117
516;1105
517;1094
518;1135
519;1177
520;1166
521;1155
522;1157
523;1159
524;1155
525;1152
526;1154
527;1157
528;1132
529;1108
530;1118
531;1128
532;1133
533;1139
534;1104
535;1070
536;1102
537;1134
538;1162
