# Strom: -0.33 A
# Magnetfeld: 24 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;957
2;929
3;901
4;900
5;899
6;941
7;984
8;1018
9;1053
10;1161
11;1270
12;1253
13;1237
14;1220
15;1203
16;1139
17;1075
18;1026
19;977
20;961
21;946
22;934
23;922
24;971
25;1021
26;1016
27;1012
28;983
29;955
30;909
31;864
32;807
33;751
34;677
35;604
36;572
37;540
38;498
39;456
40;444
41;433
42;419
43;405
44;416
45;427
46;425
47;424
48;441
49;458
50;463
51;469
52;497
53;526
54;556
55;587
56;668
57;749
58;776
59;804
60;797
61;790
62;778
63;766
64;774
65;782
66;791
67;800
68;805
69;811
70;860
71;910
72;981
73;1053
74;1098
75;1144
76;1110
77;1077
78;1026
79;975
80;948
81;921
82;900
83;879
84;838
85;797
86;825
87;853
88;852
89;851
90;886
91;922
92;921
93;921
94;901
95;881
96;840
97;799
98;752
99;706
100;673
101;640
102;612
103;584
104;542
105;500
106;486
107;473
108;485
109;498
110;461
111;425
112;422
113;420
114;438
115;456
116;439
117;422
118;444
119;466
120;469
121;473
122;477
123;482
124;537
125;593
126;644
127;695
128;721
129;748
130;785
131;822
132;816
133;810
134;804
135;799
136;809
137;819
138;809
139;800
140;810
141;820
142;859
143;899
144;972
145;1046
146;1098
147;1150
148;1203
149;1256
150;1276
151;1297
152;1272
153;1248
154;1207
155;1166
156;1114
157;1063
158;1040
159;1017
160;1006
161;995
162;998
163;1002
164;1020
165;1039
166;1049
167;1059
168;1106
169;1154
170;1143
171;1132
172;1149
173;1166
174;1112
175;1059
176;1040
177;1021
178;951
179;882
180;841
181;800
182;759
183;719
184;695
185;671
186;617
187;564
188;537
189;511
190;512
191;513
192;513
193;513
194;482
195;451
196;456
197;462
198;474
199;487
200;474
201;462
202;465
203;469
204;482
205;496
206;523
207;551
208;563
209;575
210;584
211;593
212;641
213;689
214;721
215;753
216;773
217;793
218;826
219;859
220;845
221;831
222;856
223;881
224;859
225;837
226;828
227;820
228;823
229;826
230;831
231;837
232;833
233;830
234;865
235;901
236;908
237;915
238;964
239;1013
240;1040
241;1068
242;1126
243;1185
244;1201
245;1217
246;1222
247;1228
248;1228
249;1228
250;1183
251;1139
252;1123
253;1108
254;1068
255;1028
256;994
257;961
258;944
259;928
260;914
261;901
262;895
263;890
264;893
265;897
266;909
267;922
268;956
269;990
270;988
271;986
272;1002
273;1019
274;1061
275;1103
276;1054
277;1006
278;1011
279;1017
280;990
281;964
282;962
283;961
284;909
285;857
286;846
287;835
288;795
289;755
290;733
291;711
292;676
293;642
294;638
295;635
296;620
297;606
298;586
299;567
300;560
301;553
302;547
303;542
304;517
305;493
306;494
307;496
308;496
309;496
310;506
311;516
312;506
313;496
314;487
315;478
316;499
317;520
318;519
319;518
320;513
321;509
322;517
323;526
324;538
325;551
326;562
327;573
328;575
329;578
330;581
331;584
332;604
333;624
334;615
335;607
336;650
337;693
338;740
339;788
340;764
341;740
342;765
343;791
344;839
345;888
346;918
347;948
348;953
349;959
350;987
351;1015
352;1008
353;1002
354;1043
355;1084
356;1078
357;1073
358;1080
359;1088
360;1069
361;1050
362;1072
363;1095
364;1059
365;1023
366;1033
367;1044
368;1023
369;1002
370;996
371;990
372;961
373;932
374;952
375;972
376;968
377;964
378;954
379;944
380;950
381;957
382;959
383;961
384;963
385;966
386;956
387;946
388;959
389;972
390;967
391;962
392;965
393;968
394;994
395;1021
396;1039
397;1057
398;1055
399;1053
400;1066
401;1079
402;1107
403;1135
404;1128
405;1121
406;1184
407;1248
408;1243
409;1239
410;1258
411;1277
412;1275
413;1274
414;1314
415;1354
416;1355
417;1357
418;1331
419;1306
420;1314
421;1323
422;1298
423;1274
424;1277
425;1281
426;1300
427;1319
428;1300
429;1281
430;1275
431;1270
432;1272
433;1274
434;1276
435;1279
436;1266
437;1254
438;1275
439;1297
440;1282
441;1268
442;1255
443;1243
444;1204
445;1165
446;1187
447;1210
448;1224
449;1239
450;1217
451;1195
452;1168
453;1141
454;1148
455;1155
456;1159
457;1163
458;1165
459;1168
460;1182
461;1197
462;1191
463;1186
464;1157
465;1128
466;1156
467;1185
468;1165
469;1146
470;1143
471;1141
472;1128
473;1115
474;1132
475;1150
476;1122
477;1094
478;1121
479;1148
480;1136
481;1124
482;1149
483;1175
484;1176
485;1177
486;1184
487;1192
488;1175
489;1159
490;1161
491;1163
492;1184
493;1206
494;1210
495;1214
496;1196
497;1179
498;1197
499;1215
500;1217
501;1219
502;1212
503;1205
504;1213
505;1221
506;1208
507;1195
508;1204
509;1214
510;1213
511;1212
512;1235
513;1259
514;1267
515;1276
516;1250
517;1225
518;1221
519;1217
520;1236
521;1256
522;1236
523;1217
524;1203
525;1190
526;1195
527;1201
528;1207
529;1214
530;1222
531;1230
532;1252
533;1274
534;1257
535;1241
536;1258
537;1276
538;1269
539;1263
540;1299
541;1336
542;1310
543;1285
544;1278
545;1272
546;1295
547;1319
548;1323
549;1327
550;1338
551;1350
552;1332
553;1314
554;1339
555;1365
556;1395
557;1425
558;1396
559;1368
560;1379
561;1390
562;1384
563;1379
564;1400
565;1421
566;1407
567;1394
568;1393
569;1392
570;1386
571;1381
572;1374
573;1368
574;1371
575;1374
576;1392
577;1410
578;1379
579;1348
580;1332
581;1316
582;1289
583;1263
584;1259
585;1256
586;1215
587;1175
588;1190
589;1205
590;1190
591;1175
592;1132
593;1090
594;1073
595;1057
596;1057
597;1057
598;1062
599;1068
600;1050
601;1032
602;1007
603;982
604;966
605;950
606;958
607;966
608;954
609;942
610;957
611;973
612;978
613;984
614;985
615;986
616;994
617;1002
618;1028
619;1055
620;1029
621;1004
622;1027
623;1050
624;1043
625;1037
626;1070
627;1104
628;1118
629;1132
630;1115
631;1099
632;1126
633;1154
634;1119
635;1084
636;1083
637;1083
638;1107
639;1132
640;1100
641;1068
642;1060
643;1052
644;1011
645;970
646;940
647;911
648;883
649;855
650;830
651;806
652;785
653;764
654;766
655;768
656;731
657;695
658;683
659;671
660;666
661;662
662;662
663;662
664;650
665;638
666;630
667;622
668;593
669;564
670;583
671;602
672;596
673;591
674;586
675;582
676;595
677;609
678;601
679;593
680;596
681;600
682;587
683;575
684;573
685;571
686;558
687;546
688;557
689;569
690;593
691;617
692;615
693;613
694;615
695;618
696;631
697;644
698;659
699;675
700;683
701;691
702;723
703;755
704;760
705;766
706;840
707;915
708;937
709;959
710;1007
711;1055
712;1094
713;1134
714;1159
715;1185
716;1228
717;1272
718;1260
719;1248
720;1218
721;1188
722;1154
723;1121
724;1088
725;1055
726;1039
727;1023
728;974
729;926
730;953
731;981
732;961
733;942
734;986
735;1030
736;1044
737;1059
738;1112
739;1166
740;1220
741;1274
742;1331
743;1388
744;1430
745;1472
746;1477
747;1483
748;1453
749;1423
750;1385
751;1348
752;1291
753;1234
754;1190
755;1146
756;1111
757;1077
758;1042
759;1008
760;987
761;966
762;970
763;975
764;948
765;921
766;969
767;1017
768;1030
769;1044
770;1049
771;1055
772;1050
773;1046
774;1035
775;1024
776;988
777;953
778;923
779;893
780;829
781;766
782;725
783;684
784;660
785;637
786;602
787;567
788;555
789;544
790;529
791;515
792;546
793;578
794;549
795;520
796;534
797;549
798;515
799;482
800;504
801;526
802;536
803;546
804;552
805;558
806;557
807;557
808;582
809;607
810;644
811;682
812;715
813;748
814;795
815;842
816;907
817;972
818;1046
819;1121
820;1184
821;1248
822;1262
823;1276
824;1268
825;1261
826;1260
827;1259
828;1208
829;1157
830;1163
831;1170
832;1185
833;1201
834;1234
835;1268
836;1326
837;1385
838;1442
839;1499
840;1581
841;1663
842;1658
843;1654
844;1653
845;1652
846;1565
847;1478
848;1408
849;1339
850;1261
851;1183
852;1138
853;1094
854;1086
855;1079
856;1106
857;1134
858;1149
859;1165
860;1165
861;1165
862;1173
863;1181
864;1126
865;1072
866;1011
867;950
868;897
869;844
870;753
871;662
872;630
873;598
874;591
875;584
876;557
877;531
878;534
879;538
880;530
881;522
882;528
883;535
884;525
885;515
886;535
887;555
888;565
889;575
890;606
891;638
892;664
