# Strom: -0.23 A
# Magnetfeld: 19 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;593
2;644
3;695
4;757
5;819
6;833
7;848
8;907
9;966
10;1064
11;1163
12;1163
13;1163
14;1156
15;1150
16;1147
17;1144
18;1136
19;1128
20;1129
21;1130
22;1080
23;1030
24;992
25;955
26;891
27;828
28;744
29;660
30;627
31;595
32;559
33;524
34;506
35;489
36;461
37;433
38;430
39;427
40;414
41;402
42;388
43;374
44;369
45;364
46;362
47;360
48;352
49;345
50;356
51;367
52;370
53;374
54;368
55;362
56;402
57;442
58;462
59;482
60;524
61;566
62;611
63;657
64;709
65;762
66;776
67;790
68;816
69;842
70;866
71;891
72;951
73;1012
74;1051
75;1090
76;1118
77;1146
78;1107
79;1068
80;1037
81;1006
82;1009
83;1012
84;1011
85;1010
86;973
87;937
88;901
89;866
90;802
91;739
92;688
93;637
94;610
95;584
96;534
97;484
98;448
99;413
100;397
101;382
102;385
103;389
104;364
105;340
106;333
107;327
108;335
109;344
110;343
111;342
112;327
113;313
114;327
115;342
116;345
117;349
118;348
119;347
120;348
121;349
122;345
123;342
124;346
125;351
126;350
127;349
128;395
129;442
130;454
131;466
132;509
133;553
134;608
135;664
136;681
137;699
138;755
139;811
140;801
141;791
142;817
143;844
144;908
145;973
146;1008
147;1043
148;1084
149;1126
150;1130
151;1134
152;1129
153;1124
154;1097
155;1070
156;1072
157;1075
158;1046
159;1017
160;1050
161;1083
162;1041
163;999
164;990
165;982
166;917
167;853
168;825
169;797
170;744
171;691
172;655
173;620
174;594
175;569
176;540
177;511
178;488
179;466
180;459
181;453
182;444
183;436
184;424
185;413
186;386
187;360
188;362
189;365
190;368
191;371
192;372
193;373
194;377
195;382
196;380
197;378
198;376
199;374
200;361
201;349
202;372
203;396
204;383
205;371
206;382
207;393
208;380
209;367
210;381
211;395
212;414
213;433
214;435
215;438
216;461
217;484
218;495
219;506
220;534
221;562
222;593
223;624
224;663
225;702
226;723
227;744
228;749
229;755
230;795
231;835
232;847
233;859
234;880
235;901
236;901
237;901
238;951
239;1002
240;1042
241;1083
242;1101
243;1119
244;1172
245;1225
246;1171
247;1117
248;1121
249;1126
250;1116
251;1106
252;1083
253;1061
254;1031
255;1001
256;1007
257;1013
258;1038
259;1063
260;1053
261;1044
262;1008
263;973
264;980
265;988
266;953
267;919
268;884
269;850
270;810
271;771
272;744
273;717
274;707
275;697
276;662
277;628
278;600
279;573
280;559
281;546
282;530
283;515
284;510
285;506
286;485
287;464
288;462
289;460
290;445
291;431
292;409
293;387
294;389
295;391
296;382
297;374
298;370
299;367
300;377
301;387
302;366
303;345
304;357
305;369
306;378
307;387
308;386
309;385
310;381
311;378
312;374
313;371
314;373
315;376
316;376
317;376
318;370
319;364
320;363
321;362
322;363
323;365
324;373
325;382
326;379
327;376
328;394
329;413
330;402
331;391
332;381
333;371
334;377
335;384
336;387
337;391
338;409
339;427
340;425
341;424
342;446
343;469
344;469
345;469
346;500
347;531
348;518
349;506
350;523
351;540
352;540
353;540
354;578
355;617
356;610
357;604
358;634
359;664
360;663
361;662
362;695
363;728
364;772
365;817
366;818
367;820
368;869
369;919
370;900
371;881
372;905
373;930
374;936
375;942
376;959
377;977
378;999
379;1021
380;1011
381;1001
382;1001
383;1001
384;1022
385;1044
386;1038
387;1032
388;1010
389;988
390;1006
391;1024
392;1019
393;1015
394;1028
395;1041
396;1039
397;1037
398;1037
399;1037
400;1079
401;1121
402;1131
403;1141
404;1140
405;1139
406;1173
407;1208
408;1198
409;1188
410;1211
411;1235
412;1241
413;1248
414;1237
415;1226
416;1249
417;1272
418;1261
419;1250
420;1263
421;1277
422;1311
423;1345
424;1315
425;1285
426;1254
427;1223
428;1232
429;1241
430;1273
431;1305
432;1255
433;1205
434;1183
435;1161
436;1159
437;1157
438;1173
439;1190
440;1203
441;1217
442;1198
443;1179
444;1182
445;1186
446;1187
447;1188
448;1157
449;1126
450;1139
451;1152
452;1176
