# Strom: -0.31 A
# Magnetfeld: 23 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;815
2;810
3;806
4;831
5;857
6;856
7;855
8;917
9;979
10;1085
11;1192
12;1206
13;1221
14;1198
15;1175
16;1111
17;1048
18;1020
19;993
20;969
21;946
22;978
23;1010
24;1008
25;1006
26;1009
27;1012
28;953
29;895
30;814
31;733
32;684
33;635
34;582
35;529
36;499
37;469
38;452
39;436
40;422
41;409
42;427
43;445
44;413
45;382
46;377
47;373
48;394
49;416
50;399
51;382
52;400
53;418
54;446
55;475
56;530
57;586
58;620
59;655
60;703
61;751
62;749
63;748
64;763
65;779
66;768
67;757
68;781
69;806
70;825
71;844
72;902
73;961
74;1023
75;1086
76;1092
77;1099
78;1052
79;1006
80;964
81;922
82;895
83;868
84;852
85;837
86;873
87;910
88;944
89;979
90;950
91;921
92;872
93;824
94;784
95;744
96;705
97;666
98;620
99;575
100;536
101;498
102;487
103;476
104;440
105;404
106;404
107;404
108;395
109;387
110;387
111;387
112;376
113;365
114;359
115;354
116;377
117;400
118;397
119;395
120;401
121;407
122;415
123;424
124;470
125;516
126;532
127;549
128;603
129;657
130;699
131;742
132;770
133;799
134;808
135;817
136;825
137;833
138;842
139;851
140;873
141;895
142;908
143;921
144;961
145;1002
146;1072
147;1143
148;1188
149;1234
150;1248
151;1263
152;1233
153;1203
154;1164
155;1126
156;1074
157;1023
158;1037
159;1052
160;1036
161;1021
162;1034
163;1048
164;1069
165;1090
166;1106
167;1123
168;1094
169;1066
170;1037
171;1008
172;1008
173;1008
174;915
175;822
176;801
177;780
178;723
179;666
180;649
181;633
182;600
183;567
184;572
185;577
186;547
187;518
188;506
189;495
190;473
191;451
192;435
193;420
194;432
195;444
196;435
197;427
198;445
199;464
200;448
201;433
202;433
203;433
204;433
205;433
206;454
207;475
208;466
209;458
210;495
211;533
212;555
213;577
214;618
215;660
216;669
217;678
218;741
219;804
220;841
221;879
222;877
223;875
224;888
225;902
226;906
227;911
228;896
229;882
230;878
231;875
232;878
233;881
234;891
235;902
236;936
237;970
238;985
239;1001
240;1065
241;1130
242;1153
243;1177
244;1201
245;1226
246;1200
247;1175
248;1168
249;1161
250;1139
251;1117
252;1091
253;1066
254;1034
255;1002
256;972
257;942
258;944
259;946
260;923
261;901
262;932
263;964
264;969
265;975
266;974
267;973
268;1000
269;1028
270;1011
271;995
272;988
273;981
274;939
275;897
276;906
277;915
278;882
279;850
280;813
281;777
282;748
283;720
284;714
285;709
286;685
287;662
288;624
289;587
290;586
291;586
292;558
293;531
294;502
295;473
296;480
297;487
298;465
299;444
300;446
301;449
302;472
303;495
304;450
305;405
306;409
307;413
308;424
309;435
310;425
311;416
312;424
313;433
314;428
315;424
316;417
317;411
318;413
319;415
320;425
321;436
322;443
323;451
324;455
325;460
326;453
327;447
328;461
329;475
330;465
331;455
332;454
333;453
334;482
335;511
336;526
337;542
338;538
339;535
340;558
341;582
342;601
343;620
344;638
345;657
346;669
347;682
348;692
349;702
350;736
351;771
352;822
353;873
354;863
355;853
356;850
357;848
358;866
359;884
360;897
361;911
362;959
363;1008
364;961
365;915
366;929
367;944
368;919
369;895
370;912
371;930
372;933
373;937
374;928
375;919
376;910
377;902
378;898
379;895
380;899
381;904
382;905
383;906
384;909
385;913
386;931
387;950
388;968
389;986
390;971
391;957
392;960
393;964
394;968
395;973
396;992
397;1012
398;1002
399;992
400;1030
401;1068
402;1091
403;1115
404;1125
405;1135
406;1153
407;1172
408;1184
409;1197
410;1214
411;1232
412;1235
413;1239
414;1251
415;1263
416;1249
417;1235
418;1229
419;1223
420;1224
421;1226
422;1227
423;1228
424;1243
425;1259
426;1272
427;1286
428;1271
429;1257
430;1221
431;1186
432;1232
433;1279
434;1258
435;1237
436;1225
437;1214
438;1182
439;1150
440;1175
441;1201
442;1204
443;1208
444;1180
445;1152
446;1181
447;1210
448;1186
449;1163
450;1174
451;1185
452;1177
453;1170
454;1126
455;1083
456;1105
457;1128
458;1121
459;1115
460;1129
461;1143
462;1138
463;1134
464;1124
465;1115
466;1107
467;1099
468;1125
469;1152
470;1122
471;1092
472;1098
473;1104
474;1117
475;1130
476;1113
477;1097
478;1110
479;1124
480;1115
481;1106
482;1099
483;1092
484;1114
485;1137
486;1151
487;1166
488;1170
489;1174
490;1171
491;1168
492;1149
493;1130
494;1147
495;1165
496;1156
497;1148
498;1182
499;1217
500;1213
501;1210
502;1243
503;1277
504;1258
505;1239
506;1244
507;1250
508;1255
509;1261
510;1254
511;1248
512;1253
513;1259
514;1280
515;1301
516;1284
517;1268
518;1262
519;1256
520;1299
521;1343
522;1319
523;1296
524;1304
525;1312
526;1304
527;1296
528;1333
529;1370
530;1353
531;1337
532;1323
533;1310
534;1330
535;1350
536;1351
537;1352
538;1362
539;1372
540;1338
541;1305
542;1311
543;1317
544;1322
545;1327
546;1360
547;1394
548;1375
549;1357
550;1373
551;1390
552;1363
553;1336
554;1370
555;1405
