# Strom: -0.09 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
280;1186
281;1164
282;1168
283;1172
284;1144
285;1115
286;1112
287;1110
288;1094
289;1078
290;1055
291;1032
292;1054
293;1076
294;1078
295;1081
296;1074
297;1068
298;1075
299;1082
300;1073
301;1065
302;1064
303;1062
304;1080
305;1098
306;1121
307;1145
308;1156
309;1168
310;1190
311;1213
312;1236
313;1259
314;1280
315;1301
316;1334
317;1367
318;1414
319;1462
320;1503
321;1545
322;1572
323;1599
324;1685
325;1771
326;1820
327;1869
328;1920
329;1971
330;2017
331;2063
332;2128
333;2193
334;2228
335;2263
336;2278
337;2294
338;2315
339;2337
340;2352
341;2367
342;2381
343;2395
344;2394
345;2394
346;2368
347;2343
348;2348
349;2352
350;2380
351;2408
352;2363
353;2318
354;2346
355;2374
356;2344
357;2315
358;2335
359;2356
360;2346
361;2336
362;2378
363;2420
364;2412
365;2404
366;2408
367;2413
368;2447
369;2482
370;2498
371;2514
372;2549
373;2584
374;2616
375;2649
376;2701
377;2753
378;2780
379;2806
380;2867
381;2928
382;2970
383;3013
384;3062
385;3112
386;3155
387;3198
388;3266
389;3333
390;3327
391;3320
392;3364
393;3409
394;3450
395;3491
396;3519
397;3548
398;3530
399;3512
400;3510
401;3509
402;3533
403;3558
404;3569
405;3580
406;3580
407;3580
408;3573
409;3566
410;3570
411;3573
412;3535
413;3498
414;3476
415;3455
416;3464
417;3473
418;3460
419;3446
420;3405
421;3364
422;3380
423;3396
424;3357
425;3318
426;3264
427;3210
428;3204
429;3197
430;3182
431;3167
432;3153
433;3140
434;3135
435;3131
436;3110
437;3089
438;3089
439;3088
440;3092
441;3095
442;3062
443;3028
444;3005
445;2983
446;2957
447;2932
448;2949
449;2967
450;2978
451;2988
452;2977
453;2965
454;2959
455;2954
456;2898
457;2843
458;2857
459;2872
460;2897
461;2923
462;2902
463;2881
464;2891
465;2901
466;2918
467;2936
468;2899
469;2863
470;2860
471;2858
472;2868
473;2877
474;2926
475;2975
476;2947
477;2919
478;2922
479;2926
480;2918
481;2911
482;2921
483;2932
484;2925
485;2918
486;2917
487;2916
488;2905
489;2894
490;2933
491;2972
492;2984
493;2996
494;2992
495;2987
496;3002
497;3017
498;3008
499;2998
500;3010
501;3022
502;3064
503;3107
504;3101
505;3096
506;3135
507;3175
508;3178
509;3182
510;3202
511;3223
512;3217
513;3212
514;3260
515;3309
516;3331
517;3353
518;3358
519;3362
520;3410
521;3458
522;3474
523;3490
524;3501
525;3512
526;3546
527;3581
528;3596
529;3612
530;3641
531;3671
532;3674
533;3677
534;3737
535;3798
536;3784
537;3771
538;3815
539;3859
540;3833
541;3807
542;3793
543;3779
544;3799
545;3820
546;3821
547;3823
548;3761
549;3699
550;3690
551;3682
552;3675
553;3669
554;3581
555;3493
556;3482
557;3472
558;3436
559;3400
560;3329
561;3258
562;3209
563;3160
564;3131
565;3103
566;3033
567;2963
568;2907
569;2852
570;2818
571;2784
572;2780
573;2776
574;2707
575;2638
576;2619
577;2601
578;2588
579;2576
580;2572
581;2568
582;2557
583;2546
584;2578
585;2610
586;2612
587;2615
588;2581
589;2547
590;2574
591;2602
592;2592
593;2581
594;2630
595;2679
596;2694
597;2709
598;2722
599;2735
600;2732
601;2729
602;2707
603;2686
604;2682
605;2678
606;2671
607;2664
608;2614
609;2564
610;2556
611;2548
612;2495
613;2442
614;2379
615;2317
616;2256
617;2195
618;2144
619;2094
620;2005
621;1917
622;1840
623;1764
624;1731
625;1698
626;1640
627;1583
628;1539
629;1494
630;1462
631;1429
632;1395
633;1361
634;1320
635;1279
636;1267
637;1254
638;1242
639;1230
640;1191
641;1152
642;1168
643;1183
644;1198
645;1213
646;1207
647;1201
648;1171
649;1142
650;1143
651;1143
652;1156
653;1169
654;1157
655;1144
656;1152
657;1160
658;1139
659;1118
660;1137
661;1156
662;1177
663;1198
664;1204
665;1211
666;1221
667;1231
668;1252
669;1273
670;1277
671;1282
672;1334
673;1385
674;1392
675;1398
676;1474
677;1550
678;1579
679;1607
680;1697
681;1787
682;1841
683;1895
684;2036
685;2177
686;2302
687;2427
688;2561
689;2696
690;2806
691;2916
692;2983
693;3049
694;3096
695;3142
696;3181
697;3220
698;3175
699;3130
700;3013
701;2897
702;2850
703;2803
704;2726
705;2649
706;2642
707;2635
708;2679
709;2723
710;2766
711;2809
712;2921
713;3034
714;3149
715;3264
716;3403
717;3543
718;3660
719;3777
720;3855
721;3933
722;3963
723;3992
724;3932
725;3872
726;3705
727;3539
728;3390
729;3241
730;3139
731;3037
732;2937
733;2837
734;2766
735;2694
736;2658
737;2622
738;2650
739;2679
740;2699
741;2719
742;2760
743;2801
744;2809
745;2818
746;2830
747;2842
748;2786
749;2730
750;2636
751;2542
752;2394
753;2246
754;2127
755;2009
756;1879
757;1749
758;1638
759;1528
760;1483
761;1438
762;1384
763;1331
764;1288
765;1246
766;1229
767;1212
768;1196
769;1180
770;1175
771;1170
772;1177
773;1185
774;1190
775;1195
776;1169
777;1144
778;1172
779;1200
780;1219
781;1239
782;1252
783;1266
784;1311
785;1356
786;1419
787;1483
788;1546
789;1610
790;1723
791;1836
792;1988
793;2140
794;2291
795;2443
796;2613
797;2783
798;2902
799;3021
800;3041
801;3062
802;3049
803;3036
804;2967
805;2899
806;2839
807;2778
808;2771
809;2764
810;2834
811;2905
812;2999
813;3093
814;3310
815;3527
816;3638
817;3749
818;3810
819;3871
820;3854
821;3837
822;3716
823;3595
824;3402
825;3209
826;3044
827;2878
828;2789
829;2700
830;2695
831;2691
832;2735
833;2779
834;2813
835;2848
836;2845
837;2842
838;2778
839;2714
840;2607
841;2500
842;2287
843;2075
844;1920
845;1766
846;1647
847;1528
848;1455
849;1382
850;1319
851;1256
852;1257
853;1258
854;1213
855;1169
856;1181
857;1193
858;1188
859;1183
860;1198
861;1213
862;1217
863;1220
864;1268
865;1316
866;1368
867;1420
868;1510
869;1600
870;1709
871;1819
872;1970
873;2120
874;2298
875;2477
876;2617
877;2758
878;2863
879;2968
880;2937
881;2907
882;2898
883;2889
884;2865
885;2842
886;2912
887;2983
888;3034
889;3086
890;3248
891;3410
892;3494
893;3579
894;3630
895;3682
896;3606
897;3530
898;3359
899;3189
900;3041
901;2894
902;2780
903;2666
904;2672
905;2678
906;2697
907;2716
908;2731
909;2745
910;2691
911;2637
912;2497
913;2357
914;2141
915;1924
916;1787
917;1650
918;1650
