# Strom: -0.33 A
# Magnetfeld: 24 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;628
2;679
3;729
4;743
5;757
6;769
7;781
8;806
9;831
10;851
11;871
12;940
13;1008
14;1037
15;1067
16;1028
17;989
18;944
19;898
20;853
21;808
22;839
23;869
24;876
25;882
26;873
27;863
28;791
29;719
30;649
31;579
32;540
33;502
34;471
35;440
36;424
37;408
38;424
39;440
40;478
41;516
42;570
43;625
44;686
45;746
46;763
47;779
48;766
49;754
50;771
51;788
52;808
53;829
54;900
55;971
56;1023
57;1076
58;1089
59;1103
60;1058
61;1012
62;951
63;890
64;874
65;858
66;857
67;857
68;882
69;907
70;895
71;884
72;840
73;796
74;726
75;656
76;609
77;562
78;517
79;472
80;464
81;456
82;442
83;428
84;448
85;468
86;506
87;544
88;611
89;679
90;701
91;723
92;772
93;822
94;829
95;837
96;827
97;817
98;809
99;801
100;875
101;950
102;1003
103;1056
104;1096
105;1136
106;1137
107;1139
108;1067
109;995
110;964
111;933
112;904
113;876
114;886
115;897
116;919
117;942
118;908
119;874
120;841
121;807
122;747
123;687
124;634
125;582
126;553
127;524
128;506
129;488
130;467
131;447
132;447
133;448
134;477
135;506
136;550
137;594
138;656
139;717
140;764
141;811
142;822
143;832
144;835
145;838
146;836
147;834
148;855
149;877
150;888
151;899
152;980
153;1060
154;1126
155;1192
156;1201
157;1210
158;1150
159;1091
160;1034
161;977
162;934
163;891
164;888
165;886
166;922
167;959
168;977
169;994
170;987
171;981
172;919
173;858
174;799
175;741
176;689
177;638
178;601
179;564
180;530
181;496
182;490
183;484
184;471
185;457
186;469
187;481
188;515
189;549
190;586
191;623
192;654
193;685
194;745
195;806
196;837
197;868
198;874
199;880
200;862
201;843
202;865
203;887
204;892
205;898
206;927
207;956
208;1020
209;1084
210;1152
211;1220
212;1208
213;1197
214;1166
215;1134
216;1097
217;1061
218;1000
219;940
220;934
221;928
222;946
223;964
224;994
225;1025
226;1025
227;1026
228;1011
229;997
230;965
231;933
232;868
233;803
234;746
235;690
236;656
237;623
238;588
239;553
240;534
241;515
242;510
243;504
244;494
245;483
246;495
247;506
248;535
249;564
250;589
251;614
252;661
253;708
254;743
255;778
256;810
257;842
258;874
259;906
260;895
261;885
262;900
263;916
264;920
265;925
266;905
267;885
268;919
269;953
270;1023
271;1094
272;1130
273;1166
274;1209
275;1252
276;1251
277;1250
278;1229
279;1208
280;1173
281;1139
282;1074
283;1009
284;986
285;963
286;956
287;948
288;954
289;959
290;1008
291;1057
292;1064
293;1072
294;1059
295;1047
296;1010
297;973
298;928
299;884
300;829
301;774
302;724
303;674
304;662
305;651
306;616
307;581
308;569
309;558
310;540
311;523
312;527
313;531
314;539
315;548
316;546
317;544
318;558
319;573
320;600
321;628
322;666
323;705
324;762
325;819
326;856
327;893
328;905
329;917
330;939
331;960
332;965
333;969
334;962
335;956
336;948
337;940
338;935
339;930
340;954
341;979
342;1006
343;1033
344;1067
345;1101
346;1172
347;1243
348;1277
349;1311
350;1326
351;1342
352;1318
353;1294
354;1260
355;1227
356;1197
357;1167
358;1130
359;1093
360;1059
361;1025
362;983
363;941
364;958
365;976
366;988
367;1000
368;1042
369;1085
370;1100
371;1115
372;1119
373;1122
374;1101
375;1080
376;1049
377;1019
378;981
379;944
380;897
381;849
382;806
383;764
384;733
385;703
386;675
387;648
388;645
389;643
390;620
391;598
392;595
393;592
394;585
395;578
396;565
397;552
398;550
399;548
400;556
401;564
402;571
403;579
404;593
405;608
406;631
407;655
408;687
409;720
410;758
411;796
412;808
413;821
414;862
415;903
416;932
417;962
418;980
419;998
420;1000
421;1001
422;1005
423;1009
424;998
425;987
426;992
427;997
428;978
429;959
430;956
431;952
432;960
433;969
434;984
435;1000
436;1027
437;1054
438;1104
439;1153
440;1192
441;1231
442;1257
443;1283
444;1306
445;1329
446;1363
447;1397
448;1380
449;1363
450;1346
451;1329
452;1299
453;1270
454;1234
455;1198
456;1177
457;1157
458;1098
459;1040
460;1029
461;1018
462;1011
463;1003
464;1002
465;1001
466;996
467;990
468;986
469;981
470;1025
471;1069
472;1084
473;1100
474;1113
475;1126
476;1148
477;1170
478;1158
479;1146
480;1159
481;1172
482;1146
483;1120
484;1082
485;1045
486;1017
487;988
488;949
489;910
490;891
491;872
492;835
493;797
494;791
495;784
496;732
497;680
498;674
499;668
500;663
501;658
502;646
503;634
504;627
505;621
506;606
507;592
508;583
509;574
510;572
511;569
512;569
513;569
514;562
515;554
516;554
517;554
518;551
519;548
520;564
521;580
522;566
523;552
524;572
525;592
526;592
527;592
528;605
529;619
530;614
531;609
532;644
533;679
534;680
535;681
536;698
537;715
538;750
539;785
540;794
541;804
542;834
543;864
544;876
545;889
546;920
547;952
548;942
549;933
550;966
551;999
552;1004
553;1009
554;1013
555;1018
556;1030
557;1043
558;1045
559;1048
560;1035
561;1022
562;1015
563;1008
564;1015
565;1022
566;1010
567;998
568;984
569;971
570;979
571;987
572;979
573;970
574;956
575;942
576;966
577;989
578;979
579;969
580;948
581;928
582;934
583;940
584;956
585;972
586;964
587;957
588;964
589;972
590;975
591;977
592;985
593;992
594;1013
595;1035
596;1063
597;1091
598;1098
599;1105
600;1123
601;1142
602;1153
603;1164
604;1191
605;1218
606;1246
607;1274
608;1284
609;1294
610;1313
611;1332
612;1332
613;1333
614;1353
615;1374
616;1403
617;1433
618;1433
619;1434
620;1437
621;1440
622;1437
623;1435
624;1421
625;1408
626;1431
627;1454
628;1424
629;1394
630;1393
631;1392
632;1402
633;1412
634;1426
635;1440
636;1418
637;1397
638;1377
639;1358
640;1360
641;1362
642;1369
643;1376
644;1342
645;1308
646;1296
647;1283
648;1279
649;1275
650;1265
651;1255
652;1260
653;1265
654;1230
655;1195
656;1200
657;1205
658;1191
659;1177
660;1182
661;1187
662;1165
663;1143
664;1155
665;1166
666;1142
667;1119
668;1131
669;1144
670;1146
671;1148
672;1131
673;1114
674;1112
675;1111
676;1087
677;1062
678;1068
679;1073
680;1085
681;1096
682;1082
683;1069
684;1084
685;1099
686;1089
687;1080
688;1070
689;1060
690;1061
691;1062
692;1062
693;1062
694;1043
695;1024
696;1044
697;1063
698;1065
699;1068
700;1063
701;1058
702;1053
703;1048
704;1045
705;1042
706;1040
707;1039
708;1049
709;1059
710;1057
711;1055
712;1057
713;1059
714;1057
715;1055
716;1066
717;1077
718;1066
719;1055
720;1056
721;1057
722;1078
723;1099
724;1108
725;1117
726;1127
727;1138
728;1130
729;1122
730;1129
731;1137
732;1141
733;1146
734;1134
735;1122
736;1141
737;1160
738;1171
739;1183
740;1186
741;1189
742;1204
743;1220
744;1227
745;1234
746;1234
747;1234
748;1249
749;1263
750;1280
751;1296
752;1289
753;1282
754;1292
755;1301
756;1309
757;1316
758;1334
759;1351
760;1362
761;1373
762;1376
763;1380
764;1390
765;1399
766;1410
767;1422
768;1410
769;1398
770;1416
771;1435
772;1441
773;1447
774;1423
775;1399
776;1385
777;1372
778;1383
779;1394
780;1382
781;1371
782;1346
783;1321
784;1299
785;1277
786;1239
787;1201
788;1182
789;1164
790;1166
791;1167
792;1131
793;1094
794;1082
795;1070
796;1031
797;993
798;993
799;993
800;986
801;978
802;962
803;946
804;928
805;911
806;897
807;884
808;876
809;868
810;874
811;880
812;889
813;898
814;889
815;881
816;885
817;890
818;873
819;856
820;882
821;909
822;905
823;900
824;908
825;915
826;909
827;904
828;919
829;934
830;946
831;959
832;962
833;966
834;947
835;929
836;960
837;991
838;1001
839;1011
840;995
841;979
842;982
843;986
844;955
845;924
846;906
847;888
848;876
849;864
850;829
851;795
852;769
853;743
854;727
855;711
856;677
857;644
858;617
859;590
860;566
861;542
862;538
863;535
864;533
865;531
866;510
867;489
868;486
869;484
870;479
871;475
872;462
873;450
874;446
875;443
876;447
877;451
878;442
879;434
880;429
881;424
882;426
883;428
884;436
885;443
886;460
887;476
888;471
889;467
890;485
891;503
892;510
893;517
894;513
895;510
896;536
897;562
898;568
899;574
900;604
901;634
902;666
903;699
904;728
905;757
906;796
907;835
908;867
909;900
910;952
911;1004
912;1043
913;1083
914;1093
915;1104
916;1124
917;1144
918;1111
919;1078
920;1053
921;1029
922;989
923;949
924;926
925;904
926;888
927;872
928;856
929;839
930;824
931;810
932;841
933;872
934;876
935;879
936;912
937;946
938;991
939;1037
940;1084
941;1131
942;1169
943;1208
944;1258
945;1308
946;1327
947;1346
948;1362
949;1377
950;1355
951;1333
952;1281
953;1230
954;1171
955;1113
956;1055
957;997
958;952
959;907
960;886
961;866
962;851
963;837
964;854
965;870
966;846
967;822
968;847
969;872
970;890
971;907
972;907
973;907
974;939
975;972
976;958
977;943
978;935
979;926
980;867
981;808
982;781
983;755
984;703
985;651
986;597
987;544
988;515
989;486
990;485
991;484
992;473
993;462
994;445
995;429
996;427
997;426
998;431
999;435
1000;431
1001;426
1002;429
1003;432
1004;447
1005;462
1006;474
1007;485
1008;490
1009;495
1010;522
1011;548
1012;604
1013;659
1014;710
1015;761
1016;812
1017;862
1018;934
1019;1006
1020;1057
1021;1109
1022;1090
1023;1072
1024;1059
1025;1046
1026;989
1027;933
1028;886
1029;839
1030;811
1031;783
1032;804
1033;825
1034;845
1035;866
1036;907
1037;949
1038;1025
1039;1102
1040;1169
1041;1236
1042;1272
1043;1308
1044;1325
1045;1342
1046;1294
1047;1247
1048;1175
1049;1102
1050;1040
1051;978
1052;923
1053;868
1054;852
1055;836
1056;826
1057;816
1058;823
1059;831
1060;857
1061;884
1062;895
1063;907
1064;915
1065;923
1066;900
1067;878
1068;834
1069;790
1070;731
1071;673
1072;619
1073;566
1074;548
1075;530
1076;488
1077;445
1078;440
1079;435
1080;429
1081;423
1082;426
1083;429
1084;426
1085;424
1086;432
1087;441
1088;456
1089;471
1090;494
1091;517
1092;556
1093;595
1094;645
1095;695
1096;762
1097;830
1098;905
1099;979
1100;1025
1101;1071
1102;1058
1103;1045
1104;979
1105;912
1106;873
1107;835
1108;797
1109;759
1110;786
1111;814
1112;878
1113;943
1114;996
1115;1049
1116;1119
1117;1190
1118;1261
1119;1332
1120;1299
1121;1267
1122;1193
1123;1120
1124;1024
1125;929
1126;890
1127;851
1128;832
1129;813
1130;809
1131;805
1132;807
1133;810
1134;851
1135;891
1136;898
1137;905
1138;862
1139;820
1140;765
1141;710
1142;635
1143;561
1144;532
1145;503
1146;461
1147;419
1148;413
1149;408
1150;405
1151;403
1152;401
1153;399
1154;414
1155;430
1156;453
1157;476
1158;509
1159;543
1160;590
1161;637
1162;718
1163;798
1164;883
1165;968
1166;1002
1167;1036
1168;1011
1169;987
1170;918
1171;849
1172;808
1173;768
1174;787
1175;806
1176;836
1177;867
1178;956
1179;1045
1180;1124
1181;1204
1182;1235
1183;1265
1184;1217
1185;1170
1186;1079
1187;989
1188;930
1189;871
1190;843
1191;815
1192;811
1193;806
1194;837
1195;868
1196;863
1197;859
1198;858
1199;857
1200;807
1201;758
1202;678
1203;599
1204;544
1205;490
1206;455
1207;421
1208;416
1209;411
1210;409
1211;408
1212;402
1213;396
1214;414
1215;432
1216;465
1217;499
1218;562
1219;626
1220;705
1221;785
1222;864
1223;943
1224;990
1225;1037
1226;1011
1227;986
1228;912
1229;838
1230;805
1231;773
1232;804
1233;835
1234;911
1235;988
1236;1067
1237;1147
1238;1218
1239;1290
1240;1222
1241;1154
1242;1047
1243;940
1244;880
1245;821
1246;813
1247;806
1248;825
1249;845
1250;853
1251;861
1252;874
1253;888
1254;824
1255;760
1256;673
1257;586
1258;532
1259;478
1260;447
1261;416
1262;409
1263;402
1264;399
1265;396
1266;403
1267;410
1268;434
1269;458
1270;498
1271;538
1272;622
1273;707
1274;805
1275;903
1276;945
1277;987
1278;967
1279;947
1280;872
1281;797
1282;788
1283;779
1284;820
1285;861
1286;933
1287;1005
1288;1108
1289;1211
1290;1193
1291;1175
1292;1081
1293;988
1294;885
1295;783
1296;776
1297;770
1298;772
1299;774
1300;805
1301;836
1302;843
1303;850
1304;781
1305;713
1306;616
1307;519
1308;478
1309;437
1310;415
1311;393
1312;394
1313;394
1314;404
1315;414
1316;432
1317;451
1318;493
1319;535
1320;615
1321;695
1322;784
1323;873
1324;933
1325;993
1326;954
1327;915
1328;835
1329;755
1330;770
1331;785
1332;852
1333;919
1334;1029
1335;1139
1336;1176
1337;1213
1338;1137
1339;1060
1340;937
1341;815
1342;780
1343;746
1344;760
1345;775
1346;809
1347;844
1348;824
1349;804
1350;739
1351;675
1352;588
1353;501
1354;459
1355;418
1356;408
1357;398
1358;400
1359;403
1360;419
1361;435
1362;458
1363;481
1364;560
1365;639
1366;726
1367;812
1368;812
