# Strom: -0.07 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
1039;684
1040;681
1041;678
1042;688
1043;699
1044;706
1045;713
1046;719
1047;726
1048;740
1049;755
1050;758
1051;762
1052;756
1053;751
1054;796
1055;842
1056;866
1057;891
1058;935
1059;979
1060;1023
1061;1068
1062;1135
1063;1203
1064;1298
1065;1394
1066;1535
1067;1676
1068;1802
1069;1929
1070;2144
1071;2360
1072;2513
1073;2666
1074;2702
1075;2739
1076;2811
1077;2883
1078;2830
1079;2777
1080;2852
1081;2928
1082;2943
1083;2959
1084;3085
1085;3211
1086;3256
1087;3302
1088;3282
1089;3263
1090;3081
1091;2899
1092;2759
1093;2619
1094;2558
1095;2497
1096;2434
1097;2371
1098;2304
1099;2238
1100;2097
1101;1956
1102;1815
1103;1674
1104;1502
1105;1330
1106;1200
1107;1070
1108;1011
1109;952
1110;891
1111;831
1112;818
1113;806
1114;751
1115;697
1116;697
1117;697
1118;677
1119;658
1120;671
1121;684
1122;679
1123;675
1124;677
1125;680
1126;683
1127;686
1128;679
1129;673
1130;678
1131;684
1132;712
1133;740
1134;761
1135;782
1136;802
1137;822
1138;885
1139;948
1140;990
1141;1033
1142;1163
1143;1294
1144;1431
1145;1569
1146;1739
1147;1909
1148;2094
1149;2280
1150;2441
1151;2603
1152;2660
1153;2717
1154;2729
1155;2741
1156;2779
1157;2817
1158;2914
1159;3012
1160;3055
1161;3099
1162;3163
1163;3227
1164;3065
1165;2903
1166;2726
1167;2550
1168;2425
1169;2300
1170;2211
1171;2122
1172;2018
1173;1914
1174;1777
1175;1640
1176;1462
1177;1285
1178;1170
1179;1055
1180;974
1181;893
1182;842
1183;791
1184;745
1185;700
1186;688
1187;677
1188;671
1189;666
1190;655
1191;644
1192;638
1193;633
1194;631
1195;629
1196;643
1197;658
1198;659
1199;660
1200;686
1201;713
1202;740
1203;768
1204;822
1205;877
1206;956
1207;1035
1208;1154
1209;1274
1210;1418
1211;1563
1212;1784
1213;2005
1214;2202
1215;2399
1216;2537
1217;2675
1218;2728
1219;2781
1220;2742
1221;2703
1222;2807
1223;2912
1224;3004
1225;3096
1226;3036
1227;2976
1228;2809
1229;2643
1230;2499
1231;2355
1232;2243
1233;2131
1234;1996
1235;1862
1236;1709
1237;1556
1238;1385
1239;1214
1240;1078
1241;942
1242;865
1243;788
1244;768
1245;749
1246;697
1247;646
1248;634
1249;622
1250;628
1251;635
1252;640
1253;646
1254;624
1255;602
1256;604
1257;606
1258;663
1259;720
1260;743
1261;766
1262;814
1263;862
1264;944
1265;1026
1266;1144
1267;1263
1268;1436
1269;1609
1270;1872
1271;2135
1272;2315
1273;2495
1274;2558
1275;2621
1276;2657
1277;2694
1278;2758
1279;2823
1280;2956
1281;3089
1282;3036
1283;2983
1284;2762
1285;2541
1286;2427
1287;2313
1288;2156
1289;2000
1290;1870
1291;1740
1292;1522
1293;1305
1294;1133
1295;962
1296;876
1297;790
1298;748
1299;706
1300;664
1301;622
1302;609
1303;597
1304;602
1305;607
1306;623
1307;640
1308;620
1309;600
1310;644
1311;688
1312;679
1313;671
1314;755
1315;839
1316;877
1317;915
1318;1070
1319;1225
1320;1408
1321;1592
1322;1826
1323;2060
1324;2274
1325;2488
1326;2596
1327;2704
1328;2719
1329;2734
1330;2816
1331;2899
1332;2952
1333;3005
1334;2860
1335;2715
1336;2469
1337;2224
1338;2148
1339;2073
1340;1895
1341;1718
1342;1484
1343;1250
1344;1084
1345;919
1346;830
1347;742
1348;715
1349;688
1350;644
1351;600
1352;598
1353;597
1354;587
1355;577
1356;594
1357;611
1358;625
1359;640
1360;673
1361;706
1362;749
1363;793
1364;866
1365;939
1366;1103
1367;1268
1368;1268
