# Strom: -0.34 A
# Magnetfeld: 25 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;762
2;735
3;709
4;739
5;769
6;787
7;806
8;851
9;897
10;965
11;1033
12;1067
13;1101
14;1081
15;1061
16;1016
17;972
18;903
19;835
20;839
21;844
22;837
23;830
24;854
25;879
26;909
27;939
28;953
29;968
30;928
31;888
32;818
33;749
34;704
35;660
36;618
37;577
38;557
39;538
40;502
41;467
42;458
43;449
44;448
45;447
46;454
47;462
48;483
49;504
50;501
51;498
52;557
53;617
54;651
55;686
56;760
57;835
58;876
59;917
60;926
61;935
62;918
63;902
64;903
65;904
66;894
67;884
68;928
69;972
70;1011
71;1050
72;1150
73;1250
74;1305
75;1361
76;1361
77;1361
78;1345
79;1330
80;1273
81;1217
82;1170
83;1124
84;1082
85;1041
86;1004
87;968
88;1004
89;1041
90;1072
91;1104
92;1126
93;1148
94;1114
95;1081
96;1062
97;1044
98;972
99;901
100;863
101;826
102;765
103;704
104;649
105;595
106;572
107;549
108;535
109;522
110;490
111;458
112;470
113;482
114;467
115;453
116;455
117;458
118;507
119;557
120;567
121;577
122;593
123;609
124;666
125;724
126;752
127;780
128;838
129;897
130;909
131;921
132;864
133;808
134;816
135;824
136;821
137;819
138;823
139;828
140;859
141;891
142;871
143;851
144;936
145;1021
146;1070
147;1119
148;1148
149;1177
150;1220
151;1263
152;1226
153;1190
154;1115
155;1041
156;1026
157;1012
158;966
159;921
160;881
161;842
162;837
163;833
164;819
165;806
166;840
167;875
168;897
169;919
170;945
171;972
172;1011
173;1050
174;1007
175;964
176;925
177;886
178;843
179;800
180;770
181;740
182;693
183;646
184;620
185;595
186;578
187;562
188;553
189;544
190;515
191;487
192;492
193;498
194;474
195;451
196;453
197;456
198;457
199;458
200;451
201;445
202;476
203;507
204;502
205;498
206;527
207;557
208;571
209;586
210;628
211;671
212;713
213;755
214;797
215;840
216;852
217;864
218;867
219;871
220;883
221;895
222;888
223;881
224;863
225;846
226;852
227;859
228;869
229;879
230;866
231;853
232;859
233;866
234;934
235;1002
236;1034
237;1066
238;1120
239;1174
240;1230
241;1286
242;1314
243;1343
244;1385
245;1428
246;1428
247;1428
248;1413
249;1399
250;1397
251;1396
252;1317
253;1239
254;1216
255;1194
256;1176
257;1159
258;1133
259;1108
260;1104
261;1101
262;1057
263;1013
264;1021
265;1030
266;1035
267;1041
268;1045
269;1050
270;1068
271;1086
272;1086
273;1086
274;1110
275;1135
276;1122
277;1110
278;1108
279;1106
280;1103
281;1101
