MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
13.5	0.695	23.9	0.695	23.9
13.6	0.845	24.05	0.845	24.05
13.7	1.045	24.25	1.045	24.25
13.8	1.27	24.45	1.27	24.45
13.9	1.48	24.65	1.48	24.65
14	1.765	24.85	1.765	24.85
14.1	2.03	25	2.03	25
14.2	2.33	25.2	2.33	25.2
14.3	2.625	25.4	2.625	25.4
14.4	2.99	25.6	2.99	25.6
14.5	3.285	25.8	3.285	25.8
14.6	3.51	26	3.51	26
14.7	3.57	26.2	3.57	26.2
14.8	3.36	26.4	3.36	26.4
14.9	2.94	26.55	2.94	26.55
15	2.405	26.75	2.405	26.75
15.1	1.945	26.95	1.945	26.95
15.2	1.495	27.15	1.495	27.15
15.3	1.06	27.35	1.06	27.35
15.4	0.81	27.55	0.81	27.55
15.5	0.66	27.7	0.66	27.7
15.6	0.57	27.9	0.57	27.9
15.7	0.57	28.1	0.57	28.1
15.8	0.63	28.3	0.63	28.3
15.9	0.745	28.45	0.745	28.45
16	0.945	28.7	0.945	28.7
16.1	1.155	28.9	1.155	28.9
16.2	1.4	29.05	1.4	29.05
16.3	1.72	29.3	1.72	29.3
16.4	2.03	29.45	2.03	29.45
16.5	2.36	29.65	2.36	29.65
16.6	2.725	29.85	2.725	29.85
16.7	3.15	30.05	3.15	30.05
16.8	3.53	30.25	3.53	30.25
16.9	3.975	30.45	3.975	30.45
17	4.465	30.65	4.465	30.65
17.1	4.815	30.8	4.815	30.8
17.2	4.985	31	4.985	31
17.3	4.875	31.2	4.875	31.2
17.4	4.55	31.4	4.55	31.4
17.5	4.11	31.6	4.11	31.6
17.6	3.51	31.8	3.51	31.8
17.7	2.89	31.95	2.89	31.95
17.8	2.28	32.15	2.28	32.15
17.9	1.795	32.35	1.795	32.35
18	1.405	32.55	1.405	32.55
18.1	1.155	32.75	1.155	32.75
18.2	1.025	32.95	1.025	32.95
18.3	1.025	33.15	1.025	33.15
18.4	1.105	33.35	1.105	33.35
18.5	1.25	33.55	1.25	33.55
18.6	1.5	33.75	1.5	33.75
18.7	1.785	33.9	1.785	33.9
18.8	2.115	34.1	2.115	34.1
18.9	2.555	34.3	2.555	34.3
19	2.995	34.5	2.995	34.5
19.1	3.475	34.7	3.475	34.7
19.2	3.975	34.85	3.975	34.85
19.3	4.6	35.1	4.6	35.1
19.4	5.17	35.25	5.17	35.25
19.5	5.755	35.45	5.755	35.45
19.6	6.325	35.65	6.325	35.65
19.7	6.72	35.85	6.72	35.85
19.8	6.87	36	6.87	36
19.9	6.745	36.25	6.745	36.25
20	6.42	36.4	6.42	36.4
20.1	5.915	36.6	5.915	36.6
20.2	5.25	36.8	5.25	36.8
20.3	4.405	37	4.405	37
20.4	3.735	37.2	3.735	37.2
20.5	3.15	37.4	3.15	37.4
20.6	2.61	37.6	2.61	37.6
20.699	2.245	37.8	2.245	37.8
20.8	2.05	37.95	2.05	37.95
20.9	1.98	38.15	1.98	38.15
21	2.04	38.35	2.04	38.35
21.1	2.225	38.55	2.225	38.55
21.2	2.55	38.75	2.55	38.75
21.3	2.92	38.95	2.92	38.95
21.4	3.365	39.15	3.365	39.15
21.5	3.89	39.3	3.89	39.3
21.6	4.58	39.5	4.58	39.5
21.7	5.28	39.7	5.28	39.7
21.8	6.02	39.9	6.02	39.9
21.899	6.935	40.1	6.935	40.1
21.999	7.74	40.3	7.74	40.3
22.099	8.55	40.45	8.55	40.45
22.199	8.665	40.5	8.665	40.5
22.299	8.67	40.5	8.67	40.5
22.4	8.665	40.5	8.665	40.5
22.499	8.675	40.5	8.675	40.5
22.599	8.68	40.5	8.68	40.5
22.699	8.69	40.5	8.69	40.5
