MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
13.6	1.775	26.2	1.775	26.2
13.7	1.835	26.4	1.835	26.4
13.8	1.735	26.55	1.735	26.55
13.9	1.49	26.75	1.49	26.75
14	1.245	26.95	1.245	26.95
14.1	1.005	27.15	1.005	27.15
14.2	0.725	27.35	0.725	27.35
14.3	0.525	27.55	0.525	27.55
14.4	0.39	27.7	0.39	27.7
14.5	0.285	27.9	0.285	27.9
14.6	0.195	28.15	0.195	28.15
14.7	0.15	28.3	0.15	28.3
14.8	0.12	28.5	0.12	28.5
14.9	0.095	28.7	0.095	28.7
15	0.095	28.9	0.095	28.9
15.1	0.125	29.05	0.125	29.05
15.2	0.18	29.3	0.18	29.3
15.3	0.27	29.5	0.27	29.5
15.4	0.39	29.65	0.39	29.65
15.5	0.58	29.9	0.58	29.9
15.6	0.78	30.05	0.78	30.05
15.7	1.025	30.25	1.025	30.25
15.8	1.295	30.45	1.295	30.45
15.9	1.675	30.65	1.675	30.65
16	2.02	30.8	2.02	30.8
16.1	2.325	31	2.325	31
16.2	2.54	31.2	2.54	31.2
16.3	2.545	31.4	2.545	31.4
16.4	2.42	31.6	2.42	31.6
16.5	2.19	31.8	2.19	31.8
16.6	1.92	32	1.92	32
16.699	1.585	32.15	1.585	32.15
16.8	1.195	32.35	1.195	32.35
16.9	0.935	32.55	0.935	32.55
17	0.715	32.75	0.715	32.75
17.1	0.525	32.9	0.525	32.9
17.2	0.375	33.15	0.375	33.15
17.3	0.29	33.35	0.29	33.35
17.4	0.23	33.5	0.23	33.5
17.5	0.195	33.75	0.195	33.75
17.6	0.2	33.9	0.2	33.9
17.7	0.235	34.1	0.235	34.1
17.8	0.325	34.3	0.325	34.3
17.9	0.46	34.45	0.46	34.45
18	0.635	34.65	0.635	34.65
18.1	0.88	34.85	0.88	34.85
18.2	1.225	35.05	1.225	35.05
18.3	1.59	35.25	1.59	35.25
18.4	2.005	35.45	2.005	35.45
18.501	2.54	35.65	2.54	35.65
18.6	2.945	35.85	2.945	35.85
18.7	3.305	36.05	3.305	36.05
18.8	3.565	36.2	3.565	36.2
18.9	3.62	36.4	3.62	36.4
19	3.55	36.6	3.55	36.6
19.1	3.31	36.8	3.31	36.8
19.2	2.97	37	2.97	37
19.299	2.56	37.2	2.56	37.2
19.399	2.165	37.4	2.165	37.4
19.499	1.765	37.6	1.765	37.6
19.599	1.435	37.8	1.435	37.8
19.7	1.14	37.95	1.14	37.95
19.799	0.885	38.15	0.885	38.15
19.899	0.715	38.35	0.715	38.35
19.999	0.585	38.55	0.585	38.55
20.099	0.51	38.75	0.51	38.75
20.199	0.505	38.95	0.505	38.95
20.299	0.535	39.1	0.535	39.1
20.399	0.66	39.3	0.66	39.3
20.499	0.85	39.5	0.85	39.5
20.599	1.12	39.7	1.12	39.7
20.699	1.475	39.85	1.475	39.85
20.799	1.995	40.1	1.995	40.1
20.899	2.545	40.25	2.545	40.25
20.999	3.145	40.45	3.145	40.45
21.099	3.89	40.65	3.89	40.65
21.199	4.265	40.8	4.265	40.8
21.3	4.265	40.8	4.265	40.8
21.399	4.27	40.8	4.27	40.8
21.499	4.28	40.8	4.28	40.8
21.599	4.275	40.75	4.275	40.75
21.699	4.28	40.75	4.28	40.75
21.799	4.28	40.75	4.28	40.75
21.899	4.29	40.8	4.29	40.8
21.999	4.3	40.8	4.3	40.8
22.099	4.305	40.8	4.305	40.8
22.199	4.305	40.75	4.305	40.75
22.299	4.315	40.8	4.315	40.8
22.4	4.315	40.8	4.315	40.8
22.499	4.315	40.75	4.315	40.75
22.599	4.325	40.75	4.325	40.75
22.699	4.32	40.75	4.32	40.75
22.799	4.34	40.8	4.34	40.8
22.899	4.34	40.8	4.34	40.8
22.999	4.35	40.8	4.35	40.8
23.099	4.35	40.8	4.35	40.8
23.199	4.35	40.8	4.35	40.8
23.307	4.35	40.75	4.35	40.75
23.399	4.36	40.8	4.36	40.8
23.499	4.365	40.75	4.365	40.75
23.599	4.365	40.8	4.365	40.8
23.699	4.375	40.8	4.375	40.8
23.799	4.38	40.8	4.38	40.8
23.899	4.385	40.8	4.385	40.8
23.999	4.39	40.75	4.39	40.75
24.099	4.39	40.8	4.39	40.8
24.199	4.395	40.75	4.395	40.75
24.299	4.395	40.75	4.395	40.75
24.399	0.055	0.75	0.055	0.75
24.499	0.04	0.75	0.04	0.75
24.599	0.04	0.75	0.04	0.75
