MIN=0	0	0	0	0
MAX=50	10	10	70	10
SCALE=50	5	5	10	5
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V	"Voltage" U_A1 / V
0	0.65	0.045	0.65	0.045
0.099	0.65	0.045	0.65	0.045
0.199	0.65	0.045	0.65	0.045
0.299	0.65	0.045	0.65	0.045
0.399	0.65	0.045	0.65	0.045
0.499	0.65	0.04	0.65	0.04
0.599	0.85	0.05	0.85	0.05
0.699	1.05	0.04	1.05	0.04
0.799	1.25	0.05	1.25	0.05
0.899	1.45	0.04	1.45	0.04
0.999	1.65	0.05	1.65	0.05
1.099	1.8	0.04	1.8	0.04
1.199	2	0.045	2	0.045
1.299	2.2	0.035	2.2	0.035
1.399	2.4	0.045	2.4	0.045
1.499	2.6	0.04	2.6	0.04
1.599	2.8	0.045	2.8	0.045
1.699	2.95	0.04	2.95	0.04
1.802	3.2	0.045	3.2	0.045
1.899	3.35	0.04	3.35	0.04
1.999	3.55	0.05	3.55	0.05
2.099	3.75	0.04	3.75	0.04
2.199	3.95	0.05	3.95	0.05
2.299	4.15	0.045	4.15	0.045
2.399	4.3	0.05	4.3	0.05
2.499	4.5	0.045	4.5	0.045
2.6	4.7	0.05	4.7	0.05
2.699	4.9	0.045	4.9	0.045
2.799	5.05	0.05	5.05	0.05
2.899	5.3	0.05	5.3	0.05
2.999	5.5	0.06	5.5	0.06
3.099	5.65	0.055	5.65	0.055
3.199	5.9	0.065	5.9	0.065
3.299	6.05	0.07	6.05	0.07
3.399	6.25	0.08	6.25	0.08
3.5	6.45	0.085	6.45	0.085
3.599	6.65	0.09	6.65	0.09
3.699	6.85	0.1	6.85	0.1
3.8	7	0.095	7	0.095
3.899	7.25	0.1	7.25	0.1
3.999	7.4	0.095	7.4	0.095
4.099	7.6	0.09	7.6	0.09
4.2	7.8	0.08	7.8	0.08
4.3	8	0.085	8	0.085
4.4	8.2	0.07	8.2	0.07
4.5	8.4	0.075	8.4	0.075
4.6	8.55	0.06	8.55	0.06
4.699	8.75	0.065	8.75	0.065
4.8	8.95	0.055	8.95	0.055
4.9	9.15	0.06	9.15	0.06
5	9.35	0.05	9.35	0.05
5.1	9.5	0.06	9.5	0.06
5.2	9.75	0.06	9.75	0.06
5.3	9.9	0.075	9.9	0.075
5.399	10.1	0.075	10.1	0.075
5.5	10.3	0.1	10.3	0.1
5.599	10.5	0.115	10.5	0.115
5.7	10.65	0.145	10.65	0.145
5.8	10.85	0.175	10.85	0.175
5.9	11.05	0.215	11.05	0.215
6	11.25	0.25	11.25	0.25
6.099	11.45	0.29	11.45	0.29
6.2	11.65	0.305	11.65	0.305
6.3	11.85	0.295	11.85	0.295
6.4	12.05	0.26	12.05	0.26
6.5	12.25	0.22	12.25	0.22
6.6	12.45	0.185	12.45	0.185
6.7	12.6	0.155	12.6	0.155
6.8	12.8	0.125	12.8	0.125
6.9	13	0.11	13	0.11
7	13.2	0.09	13.2	0.09
7.1	13.4	0.08	13.4	0.08
7.2	13.6	0.065	13.6	0.065
7.3	13.8	0.065	13.8	0.065
7.4	14	0.06	14	0.06
7.5	14.2	0.065	14.2	0.065
7.6	14.4	0.075	14.4	0.075
7.7	14.55	0.095	14.55	0.095
7.8	14.75	0.125	14.75	0.125
7.9	14.95	0.16	14.95	0.16
8	15.15	0.21	15.15	0.21
8.1	15.35	0.27	15.35	0.27
8.2	15.55	0.335	15.55	0.335
8.3	15.7	0.41	15.7	0.41
8.4	15.9	0.51	15.9	0.51
8.5	16.1	0.605	16.1	0.605
8.6	16.25	0.7	16.25	0.7
8.7	16.45	0.75	16.45	0.75
8.8	16.7	0.725	16.7	0.725
8.9	16.85	0.615	16.85	0.615
9	17.05	0.485	17.05	0.485
9.1	17.25	0.355	17.25	0.355
9.2	17.45	0.28	17.45	0.28
9.3	17.65	0.205	17.65	0.205
9.4	17.85	0.155	17.85	0.155
9.5	18	0.12	18	0.12
9.6	18.2	0.095	18.2	0.095
9.7	18.4	0.075	18.4	0.075
9.8	18.6	0.07	18.6	0.07
9.9	18.8	0.065	18.8	0.065
10	19	0.08	19	0.08
10.1	19.2	0.105	19.2	0.105
10.2	19.4	0.15	19.4	0.15
10.3	19.6	0.2	19.6	0.2
10.4	19.8	0.285	19.8	0.285
10.5	19.95	0.37	19.95	0.37
10.6	20.15	0.485	20.15	0.485
10.7	20.35	0.605	20.35	0.605
10.8	20.55	0.77	20.55	0.77
10.9	20.7	0.935	20.7	0.935
11	20.9	1.105	20.9	1.105
11.1	21.1	1.29	21.1	1.29
11.2	21.3	1.39	21.3	1.39
11.3	21.5	1.38	21.5	1.38
11.4	21.7	1.21	21.7	1.21
11.5	21.9	0.97	21.9	0.97
11.6	22.05	0.74	22.05	0.74
11.7	22.3	0.535	22.3	0.535
11.8	22.45	0.38	22.45	0.38
11.9	22.65	0.27	22.65	0.27
12	22.85	0.19	22.85	0.19
12.1	23.05	0.14	23.05	0.14
12.2	23.25	0.105	23.25	0.105
12.299	23.4	0.09	23.4	0.09
12.4	23.6	0.085	23.6	0.085
12.5	23.8	0.105	23.8	0.105
12.6	24	0.14	24	0.14
12.7	24.2	0.21	24.2	0.21
12.8	24.4	0.295	24.4	0.295
12.9	24.55	0.405	24.55	0.405
13	24.75	0.545	24.75	0.545
13.1	24.95	0.71	24.95	0.71
13.2	25.15	0.895	25.15	0.895
13.3	25.3	1.11	25.3	1.11
13.4	25.55	1.39	25.55	1.39
13.5	25.7	1.645	25.7	1.645
13.6	25.9	1.895	25.9	1.895
13.7	26.1	2.11	26.1	2.11
13.8	26.3	2.16	26.3	2.16
13.9	26.5	2.03	26.5	2.03
14	26.7	1.725	26.7	1.725
14.1	26.9	1.435	26.9	1.435
14.2	27.1	1.15	27.1	1.15
14.3	27.3	0.875	27.3	0.875
14.399	27.45	0.595	27.45	0.595
14.5	27.65	0.43	27.65	0.43
14.6	27.8	0.315	27.8	0.315
14.7	28.05	0.215	28.05	0.215
14.8	28.25	0.165	28.25	0.165
14.9	28.4	0.14	28.4	0.14
15	28.65	0.145	28.65	0.145
15.099	28.8	0.185	28.8	0.185
15.2	29	0.255	29	0.255
15.3	29.2	0.375	29.2	0.375
15.4	29.4	0.515	29.4	0.515
15.5	29.6	0.695	29.6	0.695
15.6	29.75	0.905	29.75	0.905
15.7	29.95	1.185	29.95	1.185
15.8	30.15	1.465	30.15	1.465
15.901	30.35	1.765	30.35	1.765
16	30.55	2.145	30.55	2.145
16.1	30.7	2.495	30.7	2.495
16.2	30.9	2.8	30.9	2.8
16.3	31.1	3.02	31.1	3.02
16.405	31.35	3.015	31.35	3.015
16.5	31.5	2.815	31.5	2.815
16.6	31.7	2.52	31.7	2.52
16.7	31.9	2.135	31.9	2.135
16.8	32.1	1.745	32.1	1.745
16.9	32.25	1.35	32.25	1.35
17	32.5	1.005	32.5	1.005
17.1	32.7	0.765	32.7	0.765
17.2	32.85	0.56	32.85	0.56
17.3	33.05	0.395	33.05	0.395
17.4	33.25	0.315	33.25	0.315
17.5	33.45	0.28	33.45	0.28
17.6	33.65	0.295	33.65	0.295
17.7	33.85	0.35	33.85	0.35
17.8	34	0.46	34	0.46
17.9	34.2	0.61	34.2	0.61
18	34.4	0.835	34.4	0.835
18.1	34.6	1.065	34.6	1.065
18.2	34.8	1.38	34.8	1.38
18.3	35	1.78	35	1.78
18.4	35.15	2.19	35.15	2.19
18.502	35.4	2.655	35.4	2.655
18.6	35.6	3.185	35.6	3.185
18.7	35.75	3.605	35.75	3.605
18.8	35.95	3.935	35.95	3.935
18.9	36.15	4.165	36.15	4.165
19	36.3	4.16	36.3	4.16
19.1	36.5	4.005	36.5	4.005
19.2	36.75	3.715	36.75	3.715
19.3	36.9	3.245	36.9	3.245
19.4	37.1	2.755	37.1	2.755
19.5	37.3	2.275	37.3	2.275
19.6	37.5	1.795	37.5	1.795
19.7	37.7	1.43	37.7	1.43
19.8	37.9	1.13	37.9	1.13
19.9	38.1	0.88	38.1	0.88
20	38.25	0.73	38.25	0.73
20.1	38.45	0.645	38.45	0.645
20.2	38.65	0.63	38.65	0.63
20.3	38.85	0.705	38.85	0.705
20.4	39.05	0.845	39.05	0.845
20.5	39.25	1.065	39.25	1.065
