# Strom: -0.03 A
# Magnetfeld: 7 mT
# Schnitt bei (696,491)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;233
2;250
3;267
4;278
5;289
6;327
7;366
8;445
9;525
10;620
11;715
12;831
13;947
14;1022
15;1098
16;1033
17;969
18;900
19;831
20;740
21;648
22;569
23;491
24;425
25;359
26;340
27;322
28;303
29;285
30;279
31;273
32;263
33;253
34;253
35;252
36;247
37;241
38;233
39;226
40;235
41;245
42;245
43;245
44;251
45;258
46;267
47;277
48;299
49;321
50;374
51;428
52;503
53;578
54;688
55;797
56;920
57;1043
58;1087
59;1130
60;1076
61;1021
62;943
63;866
64;759
65;652
66;565
67;478
68;437
69;397
70;369
71;341
72;316
73;292
74;278
75;264
76;272
77;279
78;261
79;242
80;245
81;249
82;241
83;233
84;250
85;267
86;259
87;251
88;257
89;263
90;269
91;275
92;279
93;284
94;303
95;322
96;360
97;397
98;462
99;527
100;646
101;764
102;871
103;978
104;1041
105;1104
106;1108
107;1112
108;1042
109;973
110;888
111;802
112;707
113;613
114;542
115;471
116;439
117;406
118;377
119;349
120;325
121;302
122;294
123;286
124;271
125;256
126;260
127;265
128;263
129;262
130;268
131;273
132;259
133;245
134;254
135;263
136;262
137;261
138;267
139;272
140;270
141;268
142;275
143;283
144;316
145;350
146;377
147;405
148;473
149;541
150;623
151;706
152;832
153;959
154;1065
155;1172
156;1167
157;1162
158;1146
159;1130
160;1026
161;923
162;840
163;758
164;679
165;599
166;544
167;489
168;450
169;411
170;382
171;354
172;330
173;307
174;298
175;289
176;281
177;274
178;280
179;286
180;286
181;287
182;274
183;262
184;261
185;259
186;263
187;266
188;271
189;276
190;277
191;279
192;277
193;275
194;278
195;281
196;294
197;307
198;315
199;322
200;347
201;373
202;418
203;464
204;519
205;574
206;676
207;779
208;874
209;970
210;1042
211;1115
212;1160
213;1206
214;1168
215;1131
216;1083
217;1036
218;939
219;841
220;770
221;700
222;631
223;563
224;512
225;461
226;431
227;401
228;368
229;335
230;332
231;329
232;310
233;291
234;299
235;307
236;300
237;293
238;290
239;287
240;282
241;278
242;279
243;281
244;275
245;269
246;275
247;281
248;282
249;282
250;280
251;278
252;290
253;303
254;300
255;297
256;308
257;320
258;325
259;331
260;346
261;361
262;372
263;383
264;415
265;446
266;505
267;565
268;635
269;705
270;794
271;884
272;970
273;1057
274;1134
275;1212
276;1244
277;1276
278;1238
279;1200
280;1129
281;1059
282;990
283;922
284;835
285;748
286;690
287;633
288;592
289;552
290;496
291;441
292;426
293;411
294;389
295;368
296;366
297;364
298;346
299;328
300;327
301;327
302;320
303;312
304;301
305;291
306;290
307;289
308;280
309;272
310;277
311;282
312;285
313;289
314;294
315;300
316;299
317;299
318;303
319;307
320;302
321;298
322;301
323;305
324;307
325;310
326;304
327;299
328;318
329;338
330;336
331;335
332;353
333;371
334;382
335;393
336;413
337;434
338;480
339;527
340;577
341;627
342;704
343;782
344;850
345;919
346;1007
347;1095
348;1138
349;1181
350;1239
351;1297
352;1317
353;1336
354;1310
355;1284
356;1194
357;1105
358;1036
359;968
360;904
361;841
362;792
363;743
364;694
365;645
366;596
367;547
368;522
369;496
370;484
371;473
372;444
373;416
374;418
375;420
376;396
377;373
378;360
379;348
380;345
381;342
382;341
383;341
384;330
385;320
386;324
387;329
388;315
389;302
390;313
391;325
392;314
393;302
394;314
395;325
396;318
397;311
398;314
399;318
400;315
401;312
402;316
403;321
404;319
405;317
406;320
407;324
408;318
409;312
410;326
411;340
412;335
413;329
414;343
415;357
416;348
417;339
418;342
419;345
420;364
421;384
422;387
423;390
424;405
425;421
426;430
427;440
428;462
429;485
430;517
431;549
432;571
433;592
434;641
435;689
436;763
437;836
438;896
439;957
440;1017
441;1078
442;1132
443;1187
444;1234
445;1282
446;1300
447;1318
448;1330
449;1343
450;1344
451;1345
452;1306
453;1267
454;1237
455;1208
456;1156
457;1105
458;1042
459;979
460;931
461;884
462;841
463;798
464;769
465;740
466;688
467;636
468;614
469;593
470;571
471;549
472;529
473;510
474;489
475;469
476;460
477;451
478;443
479;436
480;422
481;408
482;392
483;377
484;371
485;366
486;373
487;381
488;374
489;367
490;364
491;362
492;355
493;349
494;355
495;361
496;356
497;351
498;341
499;332
500;345
501;358
502;346
503;334
504;329
505;324
506;324
507;325
508;327
509;330
510;325
511;320
512;310
513;301
514;303
515;306
516;311
517;316
518;323
519;330
520;318
521;307
522;315
523;323
524;322
525;321
526;312
527;304
528;307
529;310
530;316
531;322
532;330
533;338
534;331
535;325
536;322
537;319
538;322
539;326
540;327
541;329
542;329
543;329
544;324
545;320
546;323
547;326
548;326
549;327
550;337
551;348
552;345
553;343
554;349
555;356
556;362
557;368
558;371
559;374
560;373
561;372
562;373
563;374
564;385
565;395
566;412
567;429
568;421
569;413
570;431
571;449
572;444
573;440
574;450
575;461
576;471
577;481
578;492
579;504
580;520
581;537
582;539
583;541
584;555
585;570
586;600
587;631
588;646
589;661
590;684
591;707
592;729
593;751
594;779
595;808
596;828
597;849
598;872
599;896
600;934
601;973
602;995
603;1017
604;1051
605;1086
606;1101
607;1116
608;1152
609;1187
610;1208
611;1229
612;1257
613;1286
614;1283
615;1281
616;1308
617;1336
618;1348
619;1360
620;1376
621;1393
622;1402
623;1411
624;1412
625;1413
626;1424
627;1436
628;1451
629;1467
630;1445
631;1423
632;1404
633;1385
634;1407
635;1429
636;1440
637;1451
638;1416
639;1382
640;1378
641;1375
642;1354
643;1334
644;1334
645;1333
646;1352
647;1370
648;1345
649;1321
650;1299
651;1277
652;1279
653;1282
654;1284
655;1286
656;1268
657;1250
658;1231
659;1213
660;1216
661;1220
662;1204
663;1189
664;1173
665;1158
666;1155
667;1153
668;1138
669;1123
670;1135
671;1147
672;1138
673;1129
674;1106
675;1083
676;1085
677;1086
678;1085
679;1084
680;1070
681;1057
682;1068
683;1079
684;1097
685;1114
686;1103
687;1092
688;1072
689;1051
690;1039
691;1028
692;1024
693;1020
694;1017
695;1015
696;1019
697;1022
698;1023
699;1023
700;1030
701;1038
702;1041
703;1045
704;1030
705;1015
706;1034
707;1053
708;1050
709;1048
710;1042
711;1037
712;1043
713;1049
714;1054
715;1060
716;1079
717;1099
718;1090
719;1081
720;1096
721;1112
722;1111
723;1110
724;1094
725;1078
726;1107
727;1137
728;1148
729;1159
730;1147
731;1136
732;1164
733;1192
734;1200
735;1208
736;1224
737;1241
738;1260
739;1279
740;1274
741;1269
742;1279
743;1289
744;1301
745;1314
746;1317
747;1320
748;1337
749;1353
750;1369
751;1384
752;1368
753;1352
754;1369
755;1386
756;1380
757;1373
758;1395
759;1417
760;1436
761;1455
762;1443
763;1432
764;1455
765;1478
766;1469
767;1459
768;1456
769;1452
770;1452
771;1452
772;1436
773;1420
774;1411
775;1403
776;1392
777;1382
778;1377
779;1372
780;1328
781;1284
782;1287
783;1291
784;1252
785;1214
786;1180
787;1147
788;1120
789;1093
790;1076
791;1059
792;1019
793;979
794;942
795;905
796;895
797;885
798;844
799;803
800;774
801;746
802;730
803;715
804;678
805;642
806;631
807;621
808;587
809;553
810;546
811;539
812;533
813;528
814;503
815;478
816;471
817;465
818;446
819;427
820;415
821;403
822;396
823;390
824;381
825;372
826;357
827;343
828;346
829;349
830;348
831;348
832;338
833;329
834;323
835;318
836;313
837;308
838;309
839;311
840;313
841;314
842;310
843;306
844;294
845;283
846;288
847;292
848;285
849;278
850;268
851;259
852;263
853;268
854;268
855;269
856;273
857;277
858;272
859;267
860;258
861;249
862;250
863;250
864;252
865;253
866;262
867;271
868;261
869;252
870;248
871;245
872;255
873;265
874;255
875;245
876;251
877;257
878;261
879;264
880;262
881;260
882;255
883;251
884;244
885;238
886;249
887;261
888;268
889;276
890;269
891;262
892;266
893;269
894;266
895;263
896;264
897;264
898;264
899;263
900;270
901;277
902;282
903;287
904;282
905;277
906;284
907;291
908;289
909;288
910;301
911;313
912;315
913;317
914;330
915;344
916;350
917;355
918;364
919;373
920;376
921;378
922;399
923;421
924;433
925;446
926;478
927;510
928;544
929;579
930;609
931;640
932;689
933;739
934;799
935;859
936;920
937;981
938;1021
939;1062
940;1136
941;1211
942;1251
943;1292
944;1344
945;1396
946;1413
947;1430
948;1413
949;1397
950;1362
951;1326
952;1237
953;1149
954;1093
955;1037
956;932
957;828
958;778
959;728
960;666
961;605
962;552
963;500
964;476
965;453
966;421
967;390
968;375
969;361
970;348
971;336
972;327
973;319
974;313
975;308
976;300
977;293
978;285
979;277
980;274
981;271
982;270
983;270
984;263
985;256
986;255
987;255
988;261
989;267
990;253
991;239
992;245
993;252
994;249
995;246
996;242
997;238
998;245
999;252
1000;252
1001;251
1002;242
1003;233
1004;252
1005;271
1006;264
1007;257
1008;258
1009;259
1010;261
1011;263
1012;262
1013;262
1014;273
1015;284
1016;288
1017;291
1018;296
1019;301
1020;312
1021;323
1022;329
1023;334
1024;347
1025;361
1026;389
1027;418
1028;442
1029;466
1030;519
1031;573
1032;615
1033;657
1034;747
1035;837
1036;915
1037;994
1038;1061
1039;1128
1040;1212
1041;1296
1042;1353
1043;1410
1044;1373
1045;1337
1046;1277
1047;1216
1048;1115
1049;1015
1050;927
1051;839
1052;744
1053;648
1054;590
1055;532
1056;489
1057;447
1058;403
1059;359
1060;348
1061;336
1062;317
1063;299
1064;295
1065;292
1066;283
1067;275
1068;275
1069;274
1070;265
1071;257
1072;250
1073;243
1074;244
1075;245
1076;244
1077;243
1078;235
1079;228
1080;242
1081;257
1082;249
1083;241
1084;235
1085;229
1086;234
1087;239
1088;240
1089;241
1090;241
1091;241
1092;257
1093;274
1094;275
1095;276
1096;282
1097;288
1098;291
1099;295
1100;315
1101;336
1102;339
1103;343
1104;376
1105;410
1106;454
1107;499
1108;556
1109;614
1110;702
1111;790
1112;884
1113;979
1114;1055
1115;1132
1116;1217
1117;1302
1118;1313
1119;1324
1120;1282
1121;1239
1122;1137
1123;1035
1124;909
1125;783
1126;682
1127;582
1128;523
1129;465
1130;421
1131;378
1132;345
1133;312
1134;311
1135;311
1136;291
1137;272
1138;263
1139;254
1140;258
1141;262
1142;244
1143;226
1144;232
1145;238
1146;240
1147;243
1148;235
1149;228
1150;229
1151;230
1152;227
1153;224
1154;228
1155;231
1156;242
1157;252
1158;251
1159;250
1160;254
1161;259
1162;259
1163;259
1164;270
1165;281
1166;307
1167;333
1168;353
1169;373
1170;398
1171;422
1172;492
1173;562
1174;639
1175;717
1176;808
1177;900
1178;1016
1179;1132
1180;1203
1181;1275
1182;1278
1183;1281
1184;1213
1185;1145
1186;995
1187;845
1188;724
1189;603
1190;527
1191;452
1192;403
1193;354
1194;330
1195;305
1196;289
1197;273
1198;277
1199;281
1200;260
1201;239
1202;237
1203;236
1204;241
1205;247
1206;241
1207;236
1208;230
1209;224
1210;223
1211;221
1212;228
1213;235
1214;235
1215;235
1216;233
1217;232
1218;242
1219;252
1220;257
1221;262
1222;275
1223;289
1224;310
1225;331
1226;364
1227;396
1228;433
1229;471
1230;548
1231;625
1232;717
1233;809
1234;917
1235;1026
1236;1128
1237;1230
1238;1252
1239;1274
1240;1177
1241;1080
1242;941
1243;803
1244;682
1245;562
1246;492
1247;423
1248;379
1249;335
1250;314
1251;293
1252;279
1253;266
1254;254
1255;243
1256;242
1257;242
1258;235
1259;229
1260;230
1261;231
1262;228
1263;226
1264;229
1265;232
1266;223
1267;214
1268;222
1269;230
1270;244
1271;259
1272;265
1273;271
1274;286
1275;301
1276;313
1277;325
1278;356
1279;388
1280;442
1281;496
1282;576
1283;656
1284;769
1285;882
1286;989
1287;1096
1288;1165
1289;1233
